NAME	TITLE	SCORE	
EXO1	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]	-1.5631703	
HOXC12	homeobox C12 [Source:HGNC Symbol;Acc:HGNC:5124]	-1.5636986	
KIF20A	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	-1.5638955	
BSPRY	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]	-1.5639008	
KBTBD6	kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]	-1.5639458	
RAB5B	RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]	-1.564362	
C5orf24	chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]	-1.5648843	
AKAP1	A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]	-1.5649878	
PEX6	peroxisomal biogenesis factor 6 [Source:HGNC Symbol;Acc:HGNC:8859]	-1.5649987	
CLEC7A	C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]	-1.5650094	
SOX2	SRY-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11195]	-1.5668334	
ORAI1	ORAI calcium release-activated calcium modulator 1 [Source:HGNC Symbol;Acc:HGNC:25896]	-1.5669168	
ANKS6	ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]	-1.5675744	
PODXL2	podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936]	-1.5676914	
LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	-1.5678068	
WFDC5	WAP four-disulfide core domain 5 [Source:HGNC Symbol;Acc:HGNC:20477]	-1.5679166	
C4orf33	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]	-1.5690656	
FAM234B	family with sequence similarity 234 member B [Source:HGNC Symbol;Acc:HGNC:29288]	-1.5699548	
ALOX12B	arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]	-1.5700489	
EEF2K	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	-1.5702187	
MYOSLID	myocardin-induced smooth muscle lncRNA, inducer of differentiation [Source:HGNC Symbol;Acc:HGNC:51821]	-1.5714469	
DNAJC12	DnaJ heat shock protein family (Hsp40) member C12 [Source:HGNC Symbol;Acc:HGNC:28908]	-1.5721737	
AKTIP	AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]	-1.572303	
PLA2G4D	phospholipase A2 group IVD [Source:HGNC Symbol;Acc:HGNC:30038]	-1.5727003	
PPP4R4	protein phosphatase 4 regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:23788]	-1.572781	
SEC14L2	SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]	-1.5730315	
OCA2	OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]	-1.5734504	
MIRLET7BHG	MIRLET7B host gene [Source:HGNC Symbol;Acc:HGNC:37189]	-1.5736579	
MRPS30-DT	MRPS30 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53420]	-1.5739237	
FADS6	fatty acid desaturase 6 [Source:HGNC Symbol;Acc:HGNC:30459]	-1.5739654	
SLC31A2	solute carrier family 31 member 2 [Source:HGNC Symbol;Acc:HGNC:11017]	-1.5750312	
ERCC5	ERCC excision repair 5, endonuclease [Source:HGNC Symbol;Acc:HGNC:3437]	-1.5752444	
FKBP8	FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]	-1.5762599	
PLEK2	pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238]	-1.57648	
NOS1	nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]	-1.5771518	
CKLF	chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]	-1.5771842	
PHKB	phosphorylase kinase regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:8927]	-1.5772842	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	-1.5779471	
HSD17B1	hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]	-1.5783216	
TADA2A	transcriptional adaptor 2A [Source:HGNC Symbol;Acc:HGNC:11531]	-1.578506	
EAF2	ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115]	-1.579006	
API5	apoptosis inhibitor 5 [Source:HGNC Symbol;Acc:HGNC:594]	-1.5804791	
LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]	-1.5806952	
CARD18	caspase recruitment domain family member 18 [Source:HGNC Symbol;Acc:HGNC:28861]	-1.5812699	
SIRPA	signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]	-1.5819607	
JRKL	JRK like [Source:HGNC Symbol;Acc:HGNC:6200]	-1.5822113	
THEM4	thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947]	-1.5830997	
CEP295	centrosomal protein 295 [Source:HGNC Symbol;Acc:HGNC:29366]	-1.583502	
WWP1	WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]	-1.5836658	
TUBGCP3	tubulin gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598]	-1.5837548	
TMEM53	transmembrane protein 53 [Source:HGNC Symbol;Acc:HGNC:26186]	-1.584054	
CCDC8	coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367]	-1.5841504	
CRIP1	cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360]	-1.5841607	
GSTCD	glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]	-1.5844648	
MTX1	metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]	-1.585011	
NSL1	NSL1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24548]	-1.5856719	
IRF2BP1	interferon regulatory factor 2 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21728]	-1.58591	
NFE2L3	NFE2 like bZIP transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:7783]	-1.5861355	
COQ2	coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]	-1.5865488	
ZNF561	zinc finger protein 561 [Source:HGNC Symbol;Acc:HGNC:28684]	-1.5870234	
ZNF311	zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]	-1.5871419	
LINC00467	long intergenic non-protein coding RNA 467 [Source:HGNC Symbol;Acc:HGNC:28227]	-1.5885133	
ZNRD2	zinc ribbon domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11328]	-1.588679	
ZNF429	zinc finger protein 429 [Source:HGNC Symbol;Acc:HGNC:20817]	-1.5888196	
GPRC5D-AS1	GPRC5D and HEBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53599]	-1.5893145	
EPB41L4A-DT	EPB41L4A divergent transcript [Source:HGNC Symbol;Acc:HGNC:25643]	-1.589319	
TSPAN5	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	-1.5896227	
GRAMD2A	GRAM domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27287]	-1.5898715	
KRTCAP2	keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]	-1.5907693	
RPL35	ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]	-1.5908145	
RAB5IF	RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870]	-1.5908747	
ZFP1	ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]	-1.5913879	
BABAM2	BRISC and BRCA1 A complex member 2 [Source:HGNC Symbol;Acc:HGNC:1106]	-1.5916296	
TICAM2	TIR domain containing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]	-1.5917064	
VDR	vitamin D receptor [Source:HGNC Symbol;Acc:HGNC:12679]	-1.592596	
ZNF837	zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]	-1.5930046	
RHOBTB1	Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]	-1.5930636	
LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]	-1.593096	
DDX50	DExD-box helicase 50 [Source:HGNC Symbol;Acc:HGNC:17906]	-1.5931183	
CLIP4	CAP-Gly domain containing linker protein family member 4 [Source:HGNC Symbol;Acc:HGNC:26108]	-1.5942057	
LINC01315	long intergenic non-protein coding RNA 1315 [Source:HGNC Symbol;Acc:HGNC:50513]	-1.5943139	
PHLDA1-AS1	PHLDA1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55461]	-1.5946528	
TBCK	TBC1 domain containing kinase [Source:HGNC Symbol;Acc:HGNC:28261]	-1.5951048	
CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	-1.5963265	
EEF2KMT	eukaryotic elongation factor 2 lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:32221]	-1.5963341	
FECH	ferrochelatase [Source:HGNC Symbol;Acc:HGNC:3647]	-1.5963923	
IFT140	intraflagellar transport 140 [Source:HGNC Symbol;Acc:HGNC:29077]	-1.5966129	
PSMG3	proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420]	-1.5974854	
WARS1	tryptophanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12729]	-1.5977203	
S100A5	S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:HGNC:10495]	-1.5981256	
SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148]	-1.5988874	
SEC31A	SEC31 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:17052]	-1.5989407	
TRIM2	tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]	-1.5991999	
ZNF503	zinc finger protein 503 [Source:HGNC Symbol;Acc:HGNC:23589]	-1.6003087	
NSDHL	NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]	-1.6004184	
CORO2A	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	-1.600697	
OGDH	oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]	-1.6022916	
LINC02159	long intergenic non-protein coding RNA 2159 [Source:HGNC Symbol;Acc:HGNC:27749]	-1.6024038	
RGS12	regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]	-1.602902	
CEPT1	choline/ethanolamine phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24289]	-1.6030681	
RBIS	ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:32235]	-1.6043885	
VPS36	vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312]	-1.6044085	
S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	-1.6047565	
SLC41A3	solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]	-1.6049578	
TUBA1A	tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]	-1.6049863	
ITPA	inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]	-1.6060287	
SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	-1.6061898	
ACBD6	acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]	-1.6062875	
SERBP1	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]	-1.6068225	
SH3YL1	SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]	-1.6070025	
NDUFB9	NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]	-1.607352	
LINC02562	long intergenic non-protein coding RNA 2562 [Source:HGNC Symbol;Acc:HGNC:53602]	-1.6074753	
TMED7	transmembrane p24 trafficking protein 7 [Source:HGNC Symbol;Acc:HGNC:24253]	-1.6081061	
PRDM5	PR/SET domain 5 [Source:HGNC Symbol;Acc:HGNC:9349]	-1.6084007	
UBE2J1	ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598]	-1.6084967	
PLEKHF1	pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]	-1.6086861	
ATR	ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]	-1.6086987	
KBTBD3	kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]	-1.6094934	
BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:18561]	-1.6095641	
HR	HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]	-1.6095926	
AMIGO2	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	-1.6098231	
IMPACT	impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]	-1.6098976	
ZDHHC24	zinc finger DHHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:27387]	-1.6102828	
RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]	-1.6105533	
HTT	huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]	-1.6106819	
GLRX5	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	-1.6114368	
VAMP3	vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]	-1.6117301	
EIF2B2	eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]	-1.6118582	
FAM83B	family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]	-1.6123134	
B3GAT3	beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]	-1.6124591	
CLYBL	citramalyl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:18355]	-1.6127431	
MANF	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	-1.6136584	
MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	-1.6136887	
AKAP6	A-kinase anchoring protein 6 [Source:HGNC Symbol;Acc:HGNC:376]	-1.6137458	
SPAST	spastin [Source:HGNC Symbol;Acc:HGNC:11233]	-1.6142086	
RRP36	ribosomal RNA processing 36 [Source:HGNC Symbol;Acc:HGNC:21374]	-1.6144906	
WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	-1.6148157	
AJUBA	ajuba LIM protein [Source:HGNC Symbol;Acc:HGNC:20250]	-1.6163404	
LINC01819	long intergenic non-protein coding RNA 1819 [Source:HGNC Symbol;Acc:HGNC:52624]	-1.6170288	
WNT5A	Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]	-1.6187443	
LZIC	leucine zipper and CTNNBIP1 domain containing [Source:HGNC Symbol;Acc:HGNC:17497]	-1.6188935	
KIF1C	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]	-1.6192763	
YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	-1.6201484	
TNFRSF11B	TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909]	-1.6201496	
GIMAP2	GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]	-1.6203637	
TBC1D9B	TBC1 domain family member 9B [Source:HGNC Symbol;Acc:HGNC:29097]	-1.6204003	
TCAF2	TRPM8 channel associated factor 2 [Source:HGNC Symbol;Acc:HGNC:26878]	-1.6205915	
CGREF1	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]	-1.6214086	
EDAR	ectodysplasin A receptor [Source:HGNC Symbol;Acc:HGNC:2895]	-1.6220478	
DENND2D	DENN domain containing 2D [Source:HGNC Symbol;Acc:HGNC:26192]	-1.6231085	
ELP6	elongator acetyltransferase complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25976]	-1.6233901	
GFM1	G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]	-1.6237341	
VSIG8	V-set and immunoglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:32063]	-1.6245182	
MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	-1.6245778	
ABHD17C	abhydrolase domain containing 17C, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:26925]	-1.625553	
PEX1	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]	-1.625736	
BAK1	BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]	-1.6265714	
FBXO34	F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]	-1.6267631	
SYNGR2	synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]	-1.6270458	
MRPS15	mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]	-1.6271983	
CPQ	carboxypeptidase Q [Source:HGNC Symbol;Acc:HGNC:16910]	-1.6273226	
IRF2BP2	interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729]	-1.627486	
TSFM	Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]	-1.6279598	
SPON2	spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]	-1.628282	
RBM41	RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]	-1.6285809	
TCFL5	transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]	-1.6287737	
PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	-1.6298445	
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16922]	-1.6300534	
RGS10	regulator of G protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992]	-1.630095	
EXOC3-AS1	EXOC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25175]	-1.6301976	
C8orf48	chromosome 8 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:26345]	-1.631463	
CPOX	coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]	-1.6316863	
STX7	syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]	-1.6317625	
EFHC2	EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]	-1.6317774	
RPL22L1	ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]	-1.6318727	
RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	-1.632327	
PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	-1.6325097	
SLC25A6	solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]	-1.6331353	
CYYR1	cysteine and tyrosine rich 1 [Source:HGNC Symbol;Acc:HGNC:16274]	-1.6336117	
SP2-AS1	SP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51341]	-1.6343809	
LRFN3	leucine rich repeat and fibronectin type III domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28370]	-1.6343867	
C17orf114	chromosome 17 open reading frame 114 [Source:HGNC Symbol;Acc:HGNC:55343]	-1.6344281	
FBXO6	F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]	-1.6345464	
MRPS28	mitochondrial ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:14513]	-1.6346741	
COX14	cytochrome c oxidase assembly factor COX14 [Source:HGNC Symbol;Acc:HGNC:28216]	-1.634839	
DDX18	DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]	-1.6354591	
MAN1B1	mannosidase alpha class 1B member 1 [Source:HGNC Symbol;Acc:HGNC:6823]	-1.6370206	
ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]	-1.6372675	
NDUFA4	NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]	-1.6376781	
GIT2	GIT ArfGAP 2 [Source:HGNC Symbol;Acc:HGNC:4273]	-1.6393938	
PHPT1	phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]	-1.6401192	
TSACC	TSSK6 activating cochaperone [Source:HGNC Symbol;Acc:HGNC:30636]	-1.6407557	
RETREG1	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	-1.6410271	
KNSTRN	kinetochore localized astrin (SPAG5) binding protein [Source:HGNC Symbol;Acc:HGNC:30767]	-1.6417799	
IFI30	IFI30 lysosomal thiol reductase [Source:HGNC Symbol;Acc:HGNC:5398]	-1.6420245	
CAPRIN1	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]	-1.6420816	
MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489 [Source:HGNC Symbol;Acc:HGNC:53110]	-1.6427313	
PHETA1	PH domain containing endocytic trafficking adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26509]	-1.6428815	
EMICERI	novel transcript	-1.643608	
RNF217-AS1	RNF217 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50866]	-1.643718	
RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	-1.6438072	
APIP	APAF1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17581]	-1.6440393	
SLURP2	secreted LY6/PLAUR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25549]	-1.6440548	
TCAF1	TRPM8 channel associated factor 1 [Source:HGNC Symbol;Acc:HGNC:22201]	-1.6449547	
E2F8	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]	-1.6453148	
HYKK	hydroxylysine kinase [Source:HGNC Symbol;Acc:HGNC:34403]	-1.6453643	
OSTC	oligosaccharyltransferase complex non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:24448]	-1.6460482	
SSR1	signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]	-1.6460831	
CHAMP1	chromosome alignment maintaining phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:20311]	-1.6469492	
ESPN	espin [Source:HGNC Symbol;Acc:HGNC:13281]	-1.6470132	
BET1L	Bet1 golgi vesicular membrane trafficking protein like [Source:HGNC Symbol;Acc:HGNC:19348]	-1.6474344	
C1GALT1C1	C1GALT1 specific chaperone 1 [Source:HGNC Symbol;Acc:HGNC:24338]	-1.6482338	
LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17874]	-1.6482687	
ZC2HC1A	zinc finger C2HC-type containing 1A [Source:HGNC Symbol;Acc:HGNC:24277]	-1.6487106	
ZNF584	zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]	-1.6494782	
CNIH1	cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]	-1.6495631	
CSF2RB	colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436]	-1.650725	
CD151	CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]	-1.6511831	
TTC23	tetratricopeptide repeat domain 23 [Source:HGNC Symbol;Acc:HGNC:25730]	-1.6513764	
NR2F6	nuclear receptor subfamily 2 group F member 6 [Source:HGNC Symbol;Acc:HGNC:7977]	-1.6522397	
ZNF564	zinc finger protein 564 [Source:HGNC Symbol;Acc:HGNC:31106]	-1.6523587	
ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620]	-1.6524972	
GCA	grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]	-1.653284	
TRIM38	tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]	-1.6533135	
ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]	-1.6536483	
DGUOK	deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858]	-1.6537699	
ARSD	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]	-1.6538153	
CISD3	CDGSH iron sulfur domain 3 [Source:HGNC Symbol;Acc:HGNC:27578]	-1.6545593	
HOXA9	homeobox A9 [Source:HGNC Symbol;Acc:HGNC:5109]	-1.6551313	
TATDN3	TatD DNase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27010]	-1.6563522	
TFAP2A	transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]	-1.6573155	
RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	-1.6579587	
CNPY3	canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:HGNC:11968]	-1.6581663	
SLC35F3	solute carrier family 35 member F3 [Source:HGNC Symbol;Acc:HGNC:23616]	-1.6581925	
KIFAP3	kinesin associated protein 3 [Source:HGNC Symbol;Acc:HGNC:17060]	-1.6584448	
GINS4	GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]	-1.6593114	
KRBOX1	KRAB box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:38708]	-1.6596289	
ITGB5	integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	-1.6600522	
DPP3	dipeptidyl peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]	-1.6602498	
TIGAR	TP53 induced glycolysis regulatory phosphatase [Source:HGNC Symbol;Acc:HGNC:1185]	-1.6603936	
SNAPIN	SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145]	-1.6610365	
SLCO3A1	solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]	-1.6612008	
EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	-1.6614871	
ADAMTSL4	ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706]	-1.6617804	
PSMB5	proteasome 20S subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:9542]	-1.661938	
ALDH16A1	aldehyde dehydrogenase 16 family member A1 [Source:HGNC Symbol;Acc:HGNC:28114]	-1.6620486	
ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471]	-1.662496	
TRAC	T cell receptor alpha constant [Source:HGNC Symbol;Acc:HGNC:12029]	-1.6625195	
MALSU1	mitochondrial assembly of ribosomal large subunit 1 [Source:HGNC Symbol;Acc:HGNC:21721]	-1.6626161	
CCP110	centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]	-1.6650857	
GLE1	GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315]	-1.6652176	
CFAP44	cilia and flagella associated protein 44 [Source:HGNC Symbol;Acc:HGNC:25631]	-1.6653618	
SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	-1.6655294	
FRK	fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]	-1.6656541	
METTL9	methyltransferase like 9 [Source:HGNC Symbol;Acc:HGNC:24586]	-1.6657252	
SIKE1	suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]	-1.6662847	
C1orf122	chromosome 1 open reading frame 122 [Source:HGNC Symbol;Acc:HGNC:24789]	-1.6668808	
