ID,MetaColumn,MetaRow,Column,Row,CLONE_ID,SPOT_ID,Reporter.Species,Reporter.BioSequence.Database.Entry..preferredName.,Repoter.Biosequence.Type,Repoter.BioSequence.PolymerType,CompositeSequence.Identifier,GeneId,CompositeSequence.Biosequence.Type,Plate.Identifier,Plate.Row,Plate.Column,LUID,Failed,Contaminated,Mpox.F.Mock.F,Mpox.F.Killed.F,Killed.F.Mock.F,AveExpr,F,P.Value,adj.P.Val,log2FC
4058,1,2,8,16,IMAGE:712492,,Homo sapiens,cDNA_clone,DNA,Experimental,"Protein phosphatase 2, regulatory subunit B (B56), gamma isoform",gene,DNA,D,14,528147,0,U,U,-0.63975,0.080375,-0.720125,1.807333333,1.046974617,0.366724057,0.478309684,-0.63975
126,1,1,6,5,IMAGE:627086,,Homo sapiens,cDNA_clone,DNA,Experimental,NUP133,gene,DNA,L,13,511491,0,U,U,-0.18425,-0.0915,-0.09275,0.892791667,1.046955492,0.3667305,0.478309684,-0.18425
23001,2,7,21,17,IMAGE:1354154,,Homo sapiens,cDNA_clone,DNA,Experimental,399665,gene,DNA,K,7,14560,0,U,U,-0.12475,-0.36675,0.242,0.491208333,1.046696335,0.366817813,0.478404772,-0.12475
4832,2,2,2,12,IMAGE:49546,,Homo sapiens,cDNA_clone,DNA,Experimental,25949,gene,DNA,G,14,509355,0,U,U,-0.28175,-0.25775,-0.024,0.792833333,1.046601792,0.366849672,0.478427531,-0.28175
40951,2,12,1,16,IMAGE:824672,,Homo sapiens,cDNA_clone,DNA,Experimental,ITSN2,gene,DNA,G,12,3978,0,U,U,0.135625,0.33975,-0.204125,-0.073583333,1.046502093,0.366883271,0.478440783,0.135625
33808,2,10,28,17,IMAGE:1552618,,Homo sapiens,cDNA_clone,DNA,Experimental,NBEAL2,gene,DNA,G,22,521167,0,U,U,-0.22175,-0.147875,-0.073875,-0.161791667,1.046486131,0.366888651,0.478440783,-0.22175
33636,2,10,6,12,IMAGE:61008,,Homo sapiens,cDNA_clone,DNA,Experimental,9821,gene,DNA,O,22,509407,0,U,U,-0.336125,-0.205,-0.131125,1.752375,1.046406503,0.366915489,0.478456991,-0.336125
13609,4,4,19,4,IMAGE:841161,,Homo sapiens,cDNA_clone,DNA,Experimental,Preimplantation protein 3,gene,DNA,I,4,529330,0,U,U,-0.045875,0.138875,-0.18475,-0.20825,1.046347393,0.366935413,0.478464182,-0.045875
39055,4,11,25,12,IMAGE:683670,,Homo sapiens,cDNA_clone,DNA,Experimental,IGL@,gene,DNA,E,11,19230,0,U,U,-0.23175,-0.13825,-0.0935,-0.497291667,1.046103108,0.367017766,0.478552773,-0.23175
32821,1,10,1,15,IMAGE:1504457,,Homo sapiens,cDNA_clone,DNA,Experimental,Cytoplasmic polyadenylation element binding protein 3,gene,DNA,L,10,525601,0,U,U,-0.18375,-0.17175,-0.012,0.250625,1.046022733,0.367044866,0.478564638,-0.18375
16226,3,5,26,1,IMAGE:179857,,Homo sapiens,cDNA_clone,DNA,Experimental,CAMKV,gene,DNA,B,17,26217,0,U,U,0.3075,0.240125,0.067375,-0.960791667,1.045911917,0.367082233,0.478564638,0.3075
17773,4,5,13,23,IMAGE:269681,,Homo sapiens,cDNA_clone,DNA,Experimental,Zinc finger and BTB domain containing 24,gene,DNA,A,5,517187,0,U,U,-0.150125,-0.0675,-0.082625,0.273291667,1.045910079,0.367082853,0.478564638,-0.150125
3860,1,2,20,9,IMAGE:782559,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,H,14,510603,0,U,U,0.1725,0.302375,-0.129875,0.148833333,1.04590515,0.367084515,0.478564638,0.1725
35290,4,10,10,7,IMAGE:684244,,Homo sapiens,cDNA_clone,DNA,Experimental,Centrosomal protein 250kDa,gene,DNA,I,22,1595,0,U,U,-0.142625,0.2085,-0.351125,0.401541667,1.045833203,0.367108778,0.47857748,-0.142625
4127,1,2,17,18,IMAGE:365972,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.554791,gene,DNA,P,2,27349,0,U,U,-0.23675,-0.186625,-0.050125,-0.1415,1.045777356,0.367127613,0.478583244,-0.23675
31623,4,9,3,5,IMAGE:76005,,Homo sapiens,cDNA_clone,DNA,Experimental,Transcribed locus,gene,DNA,E,9,511165,0,U,U,-0.107,0.052125,-0.159125,-0.814083333,1.045730389,0.367143454,0.478585105,-0.107
12616,3,4,16,1,IMAGE:1671577,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,N,16,20048,0,U,U,0.083625,0.312,-0.228375,-0.143375,1.04554815,0.367204926,0.478646446,0.083625
32642,1,10,2,9,IMAGE:324749,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.380133,gene,DNA,D,22,508951,0,U,U,-0.219,-0.15875,-0.06025,1.415416667,1.045248434,0.367306048,0.478742072,-0.219
8519,2,3,29,14,IMAGE:1469379,,Homo sapiens,cDNA_clone,DNA,Experimental,84668,gene,DNA,G,3,525382,0,U,U,-0.1555,-0.28475,0.12925,0.45575,1.045245249,0.367307123,0.478742072,-0.1555
30752,3,9,2,6,IMAGE:795543,,Homo sapiens,cDNA_clone,DNA,Experimental,PRDX4,gene,DNA,N,21,26003,0,U,U,-0.306,0.44075,-0.74675,1.797208333,1.044990271,0.367393175,0.478823712,-0.306
36226,1,11,16,8,IMAGE:276091,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.528087,gene,DNA,D,23,500312,0,U,U,0.1295,0.214875,-0.085375,-2.426666667,1.044974198,0.3673986,0.478823712,0.1295
3602,1,2,2,1,IMAGE:684798,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.370267,gene,DNA,D,14,1651,0,U,U,0.20675,0.22975,-0.023,-0.217375,1.044812647,0.367453134,0.478875989,0.20675
21818,1,7,8,8,IMAGE:1234100,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.115140,gene,DNA,D,19,10006,0,U,U,-0.172625,-0.19,0.017375,0.045,1.044705395,0.367489344,0.478886261,-0.172625
23759,3,7,29,12,IMAGE:2072561,,Homo sapiens,cDNA_clone,DNA,Experimental,TLR7,gene,DNA,N,7,600940,0,U,U,0.037375,0.152875,-0.1155,-0.423916667,1.044703864,0.367489861,0.478886261,0.037375
10801,1,4,1,1,IMAGE:684768,,Homo sapiens,cDNA_clone,DNA,Experimental,11262,gene,DNA,D,4,1646,0,U,U,0.188875,0.374375,-0.1855,-0.4245,1.044655985,0.367506026,0.478888533,0.188875
2888,4,1,8,7,IMAGE:713272,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.298990,gene,DNA,E,13,1279,0,U,U,-0.185,-0.1705,-0.0145,0.3645,1.044159187,0.367673809,0.479088366,-0.185
28406,4,8,26,17,IMAGE:1654632,,Homo sapiens,cDNA_clone,DNA,Experimental,PROC,gene,DNA,A,20,521130,0,U,U,-0.287875,-0.351625,0.06375,-2.764958333,1.044024514,0.367719306,0.479128848,-0.287875
12468,2,4,18,26,IMAGE:1967798,,Homo sapiens,cDNA_clone,DNA,Experimental,917,gene,DNA,O,16,23996,0,U,U,0.397875,0.076625,0.32125,-0.653541667,1.04382908,0.367785341,0.479196086,0.397875
18560,1,6,20,19,IMAGE:1241453,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.192039,gene,DNA,P,18,25149,0,U,U,-0.211375,0.014375,-0.22575,-1.213583333,1.043490018,0.367899937,0.479326588,-0.211375
37588,2,11,28,23,IMAGE:505335,,Homo sapiens,cDNA_clone,DNA,Experimental,Uronyl-2-sulfotransferase,gene,DNA,O,23,506240,0,U,U,-0.37875,-0.297,-0.08175,1.5305,1.043265655,0.367975789,0.479406602,-0.37875
4014,1,2,24,14,IMAGE:128204,,Homo sapiens,cDNA_clone,DNA,Experimental,4706,gene,DNA,L,14,503331,0,U,U,-0.222,-0.25075,0.02875,-0.162291667,1.043031152,0.368055086,0.47948257,-0.222
33828,2,10,18,18,IMAGE:322739,,Homo sapiens,cDNA_clone,DNA,Experimental,5774,gene,DNA,O,22,27263,0,U,U,0.20925,0.2975,-0.08825,-1.660791667,1.043007814,0.368062979,0.47948257,0.20925
19607,2,6,17,24,IMAGE:2562850,,Homo sapiens,cDNA_clone,DNA,Experimental,84220,gene,DNA,G,6,542411,0,U,U,-0.122,-0.2155,0.0935,1.4235,1.042944438,0.368084414,0.479490503,-0.122
36415,1,11,25,14,IMAGE:199627,,Homo sapiens,cDNA_clone,DNA,Experimental,"CDNA FLJ43615 fis, clone SPLEN2016480",gene,DNA,P,11,503450,0,U,U,-0.14525,-0.0325,-0.11275,0.315,1.042904419,0.368097949,0.479490503,-0.14525
23869,3,7,19,16,IMAGE:711826,,Homo sapiens,cDNA_clone,DNA,Experimental,9712,gene,DNA,J,7,501876,0,U,U,-0.14575,0.02425,-0.17,-0.253625,1.042846414,0.368117569,0.479497249,-0.14575
13668,4,4,18,6,IMAGE:725263,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.449621,gene,DNA,M,16,27728,0,U,U,0.22175,-0.24275,0.4645,-0.29425,1.042759962,0.368146813,0.479516531,0.22175
30813,3,9,3,8,IMAGE:488143,,Homo sapiens,cDNA_clone,DNA,Experimental,IGHG1,gene,DNA,J,9,19349,0,U,U,-0.21275,-0.089,-0.12375,-0.181041667,1.041700327,0.368505458,0.479917014,-0.21275
8391,2,3,21,10,IMAGE:2109377,,Homo sapiens,cDNA_clone,DNA,Experimental,ITPKA,gene,DNA,G,3,531718,0,U,U,-0.034,-0.265625,0.231625,-0.774375,1.04168282,0.368511387,0.479917014,-0.034
23027,2,7,17,18,IMAGE:209224,,Homo sapiens,cDNA_clone,DNA,Experimental,DYRK3,gene,DNA,O,7,28696,0,U,U,-0.293625,-0.330375,0.03675,1.5255,1.041666985,0.36851675,0.479917014,-0.293625
18138,1,6,18,5,IMAGE:1272386,,Homo sapiens,cDNA_clone,DNA,Experimental,PPM1A,gene,DNA,D,18,18357,0,U,U,-0.165625,-0.25875,0.093125,0.860333333,1.041648863,0.368522887,0.479917014,-0.165625
14105,4,4,5,21,IMAGE:1316661,,Homo sapiens,cDNA_clone,DNA,Experimental,64105,gene,DNA,I,4,12722,0,U,U,-0.255625,-0.45575,0.200125,-0.13825,1.041638054,0.368526548,0.479917014,-0.255625
35342,4,10,2,9,IMAGE:41647,,Homo sapiens,cDNA_clone,DNA,Experimental,11122,gene,DNA,A,22,508843,0,U,U,0.270125,0.556125,-0.286,0.184708333,1.041530261,0.368563055,0.479943937,0.270125
37309,2,11,19,14,IMAGE:66609,,Homo sapiens,cDNA_clone,DNA,Experimental,TMEM16D,gene,DNA,C,11,503090,0,U,U,-0.00075,0.201625,-0.202375,0.028166667,1.041491659,0.36857613,0.479943937,-0.00075
1289,2,1,29,13,IMAGE:510542,,Homo sapiens,cDNA_clone,DNA,Experimental,Glycoprotein A33 (transmembrane),gene,DNA,K,1,500829,0,U,U,0.141125,-0.1645,0.305625,0.439791667,1.041428211,0.36859762,0.479953099,0.141125
15154,1,5,4,26,IMAGE:1350462,,Homo sapiens,cDNA_clone,DNA,Experimental,TNFAIP8,gene,DNA,D,17,24597,0,U,U,-0.216875,-0.343375,0.1265,-1.41075,1.040917652,0.368770607,0.480159518,-0.216875
40781,2,12,11,10,IMAGE:754999,,Homo sapiens,cDNA_clone,DNA,Experimental,CDC20 cell division cycle 20 homolog (S. cerevisiae),gene,DNA,C,12,27762,0,U,U,-0.6975,-0.38575,-0.31175,-1.962916667,1.040783851,0.368815956,0.480199734,-0.6975
19010,2,6,20,4,IMAGE:345764,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.517717,gene,DNA,K,18,529349,0,U,U,-0.277875,-0.243625,-0.03425,-0.947666667,1.040612133,0.368874165,0.480240824,-0.277875
37010,2,11,20,4,IMAGE:489266,,Homo sapiens,cDNA_clone,DNA,Experimental,PRIC285,gene,DNA,K,23,529256,0,U,U,-0.194,-0.09875,-0.09525,-0.304291667,1.04060542,0.368876441,0.480240824,-0.194
40891,2,12,1,14,IMAGE:363103,,Homo sapiens,cDNA_clone,DNA,Experimental,Transcribed locus,gene,DNA,O,12,500954,0,U,U,-0.473,-0.487,0.014,-2.19375,1.04038956,0.368949627,0.480317273,-0.473
34820,3,10,20,21,IMAGE:855486,,Homo sapiens,cDNA_clone,DNA,Experimental,4772,gene,DNA,F,22,520195,0,U,U,-0.409,-0.279375,-0.129625,0.196833333,1.03995168,0.369098138,0.480476638,-0.409
41245,2,12,25,25,IMAGE:684910,,Homo sapiens,cDNA_clone,DNA,Experimental,ZMYM4,gene,DNA,C,12,306,0,U,U,-0.235875,-0.313125,0.07725,0.234875,1.039932526,0.369104635,0.480476638,-0.235875
39312,4,11,12,21,IMAGE:781198,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.462590,gene,DNA,E,23,26628,0,U,U,-0.154,-0.171625,0.017625,-0.515083333,1.039900642,0.369115452,0.480476638,-0.154
12771,3,4,21,6,IMAGE:282015,,Homo sapiens,cDNA_clone,DNA,Experimental,IRF2,gene,DNA,F,4,519034,0,U,U,-0.050125,-0.393375,0.34325,-0.014916667,1.039684682,0.369188723,0.480553178,-0.050125
38734,4,11,4,2,IMAGE:1299988,,Homo sapiens,cDNA_clone,DNA,Experimental,STAMBP,gene,DNA,A,23,11628,0,U,U,-0.160125,-0.091125,-0.069,-0.679125,1.039571699,0.369227063,0.480584243,-0.160125
28265,4,8,5,13,IMAGE:343646,,Homo sapiens,cDNA_clone,DNA,Experimental,51264,gene,DNA,I,8,505140,0,U,U,-0.058625,0.167875,-0.2265,-1.908041667,1.039297993,0.369319961,0.480677178,-0.058625
39271,4,11,1,20,IMAGE:1319482,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,E,11,21342,0,U,U,-0.081625,0.118125,-0.19975,-0.191291667,1.039276032,0.369327416,0.480677178,-0.081625
21254,4,6,14,19,IMAGE:1339366,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.573143,gene,DNA,A,18,24969,0,U,U,-0.3375,-0.257375,-0.080125,1.424791667,1.038917939,0.369448996,0.480816567,-0.3375
38138,3,11,8,12,IMAGE:2544061,,Homo sapiens,cDNA_clone,DNA,Experimental,TCEA1,gene,DNA,B,23,542288,0,U,U,-0.287875,-0.217375,-0.0705,2.150166667,1.038854037,0.369470696,0.480825964,-0.287875
11786,2,4,26,3,,EMPTY,Not Applicable,unknown_sequence,unknown_polymer,Control,,,,K,16,29636,0,U,U,-0.4355,-0.4285,-0.007,0.615,1.038752694,0.369505114,0.480851909,-0.4355
39171,4,11,21,16,IMAGE:897781,,Homo sapiens,cDNA_clone,DNA,Experimental,KRT8,gene,DNA,M,11,501614,0,U,U,-0.299875,-0.1495,-0.150375,-4.262833333,1.038665712,0.369534658,0.48087151,-0.299875
20360,3,6,20,19,IMAGE:1371192,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.146591,gene,DNA,N,18,25137,0,U,U,0.261375,0.208375,0.053,-0.087083333,1.038424982,0.369616436,0.480959078,0.261375
5541,3,2,21,5,IMAGE:1286217,,Homo sapiens,cDNA_clone,DNA,Experimental,"Neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)",gene,DNA,J,2,18385,0,U,U,-0.079375,0.1305,-0.209875,0.606083333,1.038329547,0.369648861,0.480982422,-0.079375
31905,4,9,15,14,IMAGE:1340441,,Homo sapiens,cDNA_clone,DNA,Experimental,"**Glomulin, FKBP associated protein",gene,DNA,I,9,19445,0,U,U,-0.291125,-0.119375,-0.17175,-0.822916667,1.038185771,0.369697717,0.481027142,-0.291125
27127,3,8,7,5,IMAGE:773573,,Homo sapiens,cDNA_clone,DNA,Experimental,CDNA clone IMAGE:4800096,gene,DNA,N,8,511404,0,U,U,-0.1745,-0.063125,-0.111375,-0.457166667,1.037899086,0.369795154,0.481135069,-0.1745
35464,4,10,4,13,IMAGE:278501,,Homo sapiens,cDNA_clone,DNA,Experimental,2534,gene,DNA,E,22,505123,0,U,U,-0.46,-0.265,-0.195,1.384291667,1.037844743,0.369813627,0.481140251,-0.46
43070,4,12,20,26,IMAGE:236412,,Homo sapiens,cDNA_clone,DNA,Experimental,Chromosome 14 open reading frame 4,gene,DNA,A,24,518540,0,U,U,-0.687375,-0.36575,-0.321625,0.654541667,1.037744515,0.369847701,0.48116573,-0.687375
26787,2,8,27,23,IMAGE:503691,,Homo sapiens,cDNA_clone,DNA,Experimental,"ARTC1 mRNA, complete sequence",gene,DNA,O,8,506328,0,U,U,-0.21125,-0.158375,-0.052875,0.135458333,1.037532312,0.369919853,0.481240743,-0.21125
20479,3,6,19,23,IMAGE:470001,,Homo sapiens,cDNA_clone,DNA,Experimental,COL4A5,gene,DNA,N,6,517451,0,U,U,0.429125,0.323375,0.10575,-0.917333333,1.037443866,0.369949931,0.481261017,0.429125
34008,2,10,18,24,IMAGE:2562995,,Homo sapiens,cDNA_clone,DNA,Experimental,EML3,gene,DNA,G,22,542419,0,U,U,0.379125,0.085875,0.29325,-0.7745,1.037032214,0.370089954,0.481418735,0.379125
28809,1,9,9,1,IMAGE:1339070,,Homo sapiens,cDNA_clone,DNA,Experimental,TTC7A,gene,DNA,D,9,20561,0,U,U,-0.149375,-0.169625,0.02025,0.027208333,1.037002196,0.370100167,0.481418735,-0.149375
35224,4,10,4,5,IMAGE:46461,,Homo sapiens,cDNA_clone,DNA,Experimental,160518,gene,DNA,E,22,511267,0,U,U,-0.434375,-0.207875,-0.2265,0.892458333,1.036855057,0.370150232,0.481461594,-0.434375
37980,3,11,30,6,IMAGE:1670815,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.406520,gene,DNA,F,23,20100,0,U,U,0.061875,0.193125,-0.13125,-0.693,1.036819678,0.370162271,0.481461594,0.061875
5727,3,2,27,11,IMAGE:825442,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,N,2,20425,0,U,U,-0.416125,-0.282125,-0.134,0.664125,1.036713105,0.370198538,0.481461594,-0.416125
14222,4,4,2,25,IMAGE:824157,,Homo sapiens,cDNA_clone,DNA,Experimental,65056,gene,DNA,A,16,20840,0,U,U,-0.203625,-0.2135,0.009875,0.613666667,1.036703077,0.370201951,0.481461594,-0.203625
19003,2,6,13,4,IMAGE:1319391,,Homo sapiens,cDNA_clone,DNA,Experimental,25902,gene,DNA,O,6,13239,0,U,U,-0.16625,-0.314375,0.148125,0.654333333,1.036692314,0.370205614,0.481461594,-0.16625
4897,2,2,7,14,IMAGE:711955,,Homo sapiens,cDNA_clone,DNA,Experimental,"DnaJ (Hsp40) homolog, subfamily C, member 16",gene,DNA,K,2,1117,0,U,U,-0.102625,-0.2595,0.156875,-0.833041667,1.036646164,0.370221321,0.481463164,-0.102625
9437,3,3,17,15,IMAGE:825045,,Homo sapiens,cDNA_clone,DNA,Experimental,**A kinase (PRKA) anchor protein 13,gene,DNA,J,3,3026,0,U,U,-0.1985,-0.0325,-0.166,-0.0465,1.036486193,0.370275772,0.481515118,-0.1985
1205,2,1,5,11,IMAGE:810219,,Homo sapiens,cDNA_clone,DNA,Experimental,C9orf41,gene,DNA,C,1,507693,0,U,U,-0.088125,-0.216875,0.12875,1.191666667,1.036197332,0.370374116,0.481624144,-0.088125
41603,3,12,23,7,IMAGE:712253,,Homo sapiens,cDNA_clone,DNA,Experimental,Hypothetical protein LOC643473,gene,DNA,F,12,2334,0,U,U,-0.0955,0.19325,-0.28875,0.694291667,1.036055633,0.370422368,0.481652711,-0.0955
38092,3,11,22,10,IMAGE:221295,,Homo sapiens,cDNA_clone,DNA,Experimental,ID2,gene,DNA,F,23,531140,0,U,U,-0.306125,-0.217625,-0.0885,2.052708333,1.036009191,0.370438185,0.481652711,-0.306125
4907,2,2,17,14,IMAGE:1308352,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,O,2,20533,0,U,U,0.091875,-0.105,0.196875,0.73875,1.036005033,0.370439601,0.481652711,0.091875
39898,1,12,28,10,IMAGE:41103,,Homo sapiens,cDNA_clone,DNA,Experimental,57348,gene,DNA,D,24,510200,0,U,U,-0.12875,-0.10825,-0.0205,-0.126625,1.035888254,0.370479374,0.481685564,-0.12875
40348,1,12,28,25,IMAGE:686523,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.373857,gene,DNA,H,24,528,0,U,U,0.35125,0.479125,-0.127875,0.044708333,1.035717771,0.370537447,0.481742206,0.35125
14755,1,5,25,12,IMAGE:449043,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.591967,gene,DNA,H,5,600903,0,U,U,-0.19925,-0.007875,-0.191375,-0.541583333,1.035545693,0.370596073,0.481799562,-0.19925
40577,2,12,17,3,IMAGE:2000653,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,K,12,23490,0,U,U,-0.10525,-0.359625,0.254375,-0.732791667,1.035403546,0.37064451,0.481843667,-0.10525
26541,2,8,21,15,IMAGE:1283548,,Homo sapiens,cDNA_clone,DNA,Experimental,Epidermal growth factor receptor pathway substrate 15-like 1,gene,DNA,C,8,10960,0,U,U,0.095125,-0.121625,0.21675,-0.130291667,1.035360093,0.370659318,0.481844053,0.095125
29726,2,9,26,1,IMAGE:1367364,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.189075,gene,DNA,C,21,14999,0,U,U,-0.189875,-0.127875,-0.062,-0.072208333,1.035090105,0.370751339,0.481944809,-0.189875
974,2,1,14,3,IMAGE:2118082,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,C,13,23347,0,U,U,-0.116125,-0.227375,0.11125,0.189375,1.034220257,0.371047981,0.482294246,-0.116125
31271,3,9,11,23,IMAGE:1271406,,Homo sapiens,cDNA_clone,DNA,Experimental,Zinc finger protein 335,gene,DNA,N,9,10637,0,U,U,-0.110625,-0.20875,0.098125,-0.097666667,1.034216672,0.371049204,0.482294246,-0.110625
13720,4,4,10,8,IMAGE:1184206,,Homo sapiens,cDNA_clone,DNA,Experimental,54870,gene,DNA,E,16,9728,0,U,U,-0.059,-0.30125,0.24225,0.272833333,1.033899739,0.371157351,0.482409699,-0.059
41473,3,12,13,3,IMAGE:700619,,Homo sapiens,cDNA_clone,DNA,Experimental,BNIP3,gene,DNA,B,12,1926,0,U,U,-0.288,-0.278875,-0.009125,-0.813791667,1.033871224,0.371167083,0.482409699,-0.288
15130,1,5,10,25,IMAGE:503617,,Homo sapiens,cDNA_clone,DNA,Experimental,4283,gene,DNA,D,17,502229,0,U,U,-0.25475,-0.448625,0.193875,-0.813416667,1.033603025,0.37125863,0.482500486,-0.25475
15760,2,5,10,16,IMAGE:855258,,Homo sapiens,cDNA_clone,DNA,Experimental,HLA-DRB1,gene,DNA,G,17,527981,0,U,U,0.13125,0.26425,-0.133,-0.161958333,1.033581447,0.371265997,0.482500486,0.13125
15404,2,5,14,4,IMAGE:1305575,,Homo sapiens,cDNA_clone,DNA,Experimental,Transcribed locus,gene,DNA,O,17,12285,0,U,U,0.214,0.07475,0.13925,-0.346875,1.033495411,0.37129537,0.482519774,0.214
12844,3,4,4,9,IMAGE:175536,,Homo sapiens,cDNA_clone,DNA,Experimental,2563,gene,DNA,F,16,508960,0,U,U,-0.17125,0.18775,-0.359,-0.666375,1.033153648,0.371412075,0.48265255,-0.17125
15055,1,5,25,22,IMAGE:251517,,Homo sapiens,cDNA_clone,DNA,Experimental,COMM domain containing 10,gene,DNA,P,5,511895,0,U,U,-0.16475,-0.090375,-0.074375,0.268416667,1.033076005,0.371438594,0.482654006,-0.16475
28202,4,8,2,11,IMAGE:46055,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.506216,gene,DNA,I,20,510138,0,U,U,0.32225,0.483625,-0.161375,-0.05475,1.033065252,0.371442267,0.482654006,0.32225
38744,4,11,14,2,IMAGE:1287304,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,E,23,11268,0,U,U,-0.109375,0.171375,-0.28075,-0.778291667,1.032939223,0.371485317,0.482691057,-0.109375
3273,4,1,3,20,IMAGE:1335122,,Homo sapiens,cDNA_clone,DNA,Experimental,LOC723809,gene,DNA,I,1,21361,0,U,U,0.303875,0.877125,-0.57325,-0.334416667,1.032640637,0.371587333,0.482804719,0.303875
28429,4,8,19,18,IMAGE:366952,,Homo sapiens,cDNA_clone,DNA,Experimental,ITM2B,gene,DNA,A,8,26500,0,U,U,-0.41975,-0.1585,-0.26125,0.42725,1.032396476,0.371670776,0.48288308,-0.41975
31318,3,9,28,24,IMAGE:1306859,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,J,21,12443,0,U,U,-0.11975,0.148625,-0.268375,0.063625,1.032379062,0.371676728,0.48288308,-0.11975
9054,3,3,24,2,IMAGE:1357122,,Homo sapiens,cDNA_clone,DNA,Experimental,KIAA1333,gene,DNA,J,15,14840,0,U,U,-0.32,-0.264125,-0.055875,1.283458333,1.032217862,0.371731831,0.482935775,-0.32
1010,2,1,20,4,IMAGE:429482,,Homo sapiens,cDNA_clone,DNA,Experimental,"TBC1 domain family, member 16",gene,DNA,K,13,529251,0,U,U,-0.203125,-0.188625,-0.0145,0.408958333,1.032096935,0.371773173,0.482970588,-0.203125
20033,3,6,23,8,IMAGE:271102,,Homo sapiens,cDNA_clone,DNA,Experimental,Copper chaperone for superoxide dismutase,gene,DNA,B,6,516995,0,U,U,-0.266,-0.273125,0.007125,-0.265041667,1.031765016,0.371886675,0.483099137,-0.266
15449,2,5,29,5,IMAGE:1284490,,Homo sapiens,cDNA_clone,DNA,Experimental,7272,gene,DNA,K,5,24735,0,U,U,-0.567625,-0.453,-0.114625,-0.729541667,1.03166144,0.371922101,0.483126256,-0.567625
27060,3,8,30,2,IMAGE:2307001,,Homo sapiens,cDNA_clone,DNA,Experimental,5777,gene,DNA,F,20,531906,0,U,U,-0.243625,-0.049625,-0.194,-1.7635,1.031550549,0.371960033,0.483156629,-0.243625
35189,4,10,29,3,IMAGE:2072425,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,A,10,22469,0,U,U,-0.060875,0.11275,-0.173625,-0.041541667,1.031455352,0.3719926,0.48318003,-0.060875
36657,1,11,27,22,IMAGE:741379,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.523054,gene,DNA,D,11,501458,0,U,U,-0.281875,-0.161125,-0.12075,1.668291667,1.031369591,0.372021942,0.483199241,-0.281875
30377,2,9,17,23,IMAGE:449058,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.13640,gene,DNA,K,9,517249,0,U,U,-0.176125,-0.234875,0.05875,-0.084125,1.031276048,0.372053949,0.483221911,-0.176125
36298,1,11,28,10,IMAGE:45318,,Homo sapiens,cDNA_clone,DNA,Experimental,401264,gene,DNA,D,23,510296,0,U,U,-0.252625,-0.08375,-0.168875,0.847625,1.030977831,0.372156008,0.483335559,-0.252625
6312,4,2,12,1,IMAGE:1241962,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,E,14,15775,0,U,U,-0.2525,-0.057625,-0.194875,-0.52675,1.030932149,0.372171644,0.483336962,-0.2525
2420,3,1,20,21,IMAGE:684623,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,F,13,520287,0,U,U,0.0375,-0.190875,0.228375,0.023125,1.0305613,0.372298608,0.483482939,0.0375
9292,3,3,22,10,IMAGE:898225,,Homo sapiens,cDNA_clone,DNA,Experimental,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",gene,DNA,F,15,531136,0,U,U,-0.4795,-0.2845,-0.195,0.893416667,1.030267003,0.372399397,0.483594915,-0.4795
26458,2,8,28,12,IMAGE:650760,,Homo sapiens,cDNA_clone,DNA,Experimental,V-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein),gene,DNA,K,20,27622,0,U,U,-0.2525,-0.26475,0.01225,-1.057583333,1.029705164,0.372591893,0.483825968,-0.2525
