,,,,,RNA-Seq,,,,,,,,,,,,,,Microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UP,,,,,,,,,,,,DOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kera,,,,,,,Colon,,,,,,,,Entrenz,,,,,,,,Gene Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Fibroblast,,,Monocyte,,,,,Fibroblast,,,,,Monocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clade IIa,,Clade IIb,,Clade I,,,Clade IIa,,Clade IIb,,Clade I,,,,Zaire,,,Zaire,,,,Zaire,,,,,Zaire,,,,,,,,Keratinocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UP,,,,,,,,,,,DOWN,,,
UP,Down,UP,Down,UP,Down,,UP,Down,UP,Down,UP,Down,,,UP,Down,,UP,Down,,,,UP,,Down,,,UP,,Down,,,,,1510,,"396 elements included exclusively in ""clade IIb"":",,"19 common elements in ""clade IIa"", ""clade IIb"", ""clade I"" and ""Zaire"":",,"11 common elements in ""clade IIa"", ""clade I"" and ""Zaire"":",,,,,,"402 elements included exclusively in ""clade IIb"":",,,"8 common elements in ""clade IIa"", ""clade IIb"", ""clade I"" and ""Zaire"":",,,"3 common elements in ""clade IIa"", ""clade I"" and ""Zaire"":",,,,,,,,402+5,,,,,,,,,,,,,,,,,,,,,,,
PSMD11,TRIM38,SRSF6,PRXL2A,PHF1,PTPA,,,,,,,,,,5862,,,,,,,,,,,,,,,,,,,,C1orf216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZH1,PEX7,SNAI1,RPL5,QKI,GLE1,,,,,,,,,,23883,,,,,,,,,,,,,,,,,,,,BCL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL1A1,PERP,RNF114,ARL4A,PTK7,BSPRY,,,,,,,,,,30670,,,,,,,,,,,,,,,,,,,,FNDC7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUC7L3,PPP2R5D,NEURL2,CALD1,SENP6,NDUFA8,,,,,,,,,,16400,,,,,,,,,,,,,,,,,,,,ABL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURF2,MRPL2,HIST1H1D,ZWINT,PRPF4B,HDHD3,,,,,,,,,,40389,,,,,,,,,,,,,,,,,,,,PIP5K1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMD,DNPH1,HIST1H1A,ITPR2,BTN2A1,HSDL2,,,,,,,,,,6187,,,,,,,,,,,,,,,,,,,,POGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSB1,EXOC2,HIST1H2BJ,PRDX4,TENT4A,KDSR,,,,,,,,,,35345,,,,,,,,,,,,,,,,,,,,DYRK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM97,SLC29A1,ATXN1,EBPL,HMGCS1,IFI27L2,,,,,,,,,,23582,,,,,,,,,,,,,,,,,,,,TP53BP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPT6H,NUDT12,LRRFIP1,PFDN5,BRD8,NPC2,,,,,,,,,,8259,,,,,,,,,,,,,,,,,,,,RIT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB34,MRPS27,RAB17,TUBA1B,HSPA9,IRF2BPL,,,,,,,,,,15228,,,,,,,,,,,,,,,,,,,,CDC42BPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHF12,SPARC,CXCL6,HJURP,CLK4,SLIRP,,,,,,,,,,8030,,,,,,,,,,,,,,,,,,,,WNT9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCUN1D4,HMGCR,SH3TC1,RAB38,ARRDC3,EIF2B2,,,,,,,,,,13744,,,,,,,,,,,,,,,,,,,,PLEKHA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIC2,MSH3,IRF1,CHPF,NPR3,FAM98A,,,,,,,,,,15689,,,,,,,,,,,,,,,,,,,,THNSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMTOR3,POLR3G,FAM193A,FAM210B,TARS,LGALSL,,,,,,,,,,9789,,,,,,,,,,,,,,,,,,,,SLC20A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFKB1,LMNB1,MBOAT7,SLPI,IRX4,OGFRL1,,,,,,,,,,13120,,,,,,,,,,,,,,,,,,,,AMMECR1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANBA,C5orf15,SRMS,ATP5F1E,SLC12A7,IDE,,,,,,,,,,12486,,,,,,,,,,,,,,,,,,,,HSPD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2D3,ERGIC1,FNDC11,CSE1L,LIFR,CUTC,,,,,,,,,,7269,,,,,,,,,,,,,,,,,,,,4-Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRG1,EHHADH,CCDC93,PEPD,SEC24A,MXI1,,,,,,,,,,41546,,,,,,,,,,,,,,,,,,,,EAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX15,TIMMDC1,C3,XG,TCERG1,TCTN3,,,,,,,,,,15188,,,,,,,,,,,,,,,,,,,,CSRNP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXW7,BCL6,SH2D3A,NAGK,STC2,LRP11,,,,,,,,,,28686,,,,,,,,,,,,,,,,,,,,NFKBIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSD2,CLDN16,TNFSF14,MCEE,CPEB4,ACAT2,,,,,,,,,,10063,,,,,,,,,,,,,,,,,,,,MYH15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFSD10,NIT2,FOSB,PAIP2B,SMC4,TP53AIP1,,,,,,,,,,10688,,,,,,,,,,,,,,,,,,,,SLC26A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAPGEF2,FAM162A,VASP,POF1B,HGD,PDZD11,,,,,,,,,,33328,,,,,,,,,,,,,,,,,,,,CENPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRP2BP,PCCB,OVOL2,LYPD3,CEP70,PLXDC2,,,,,,,,,,3490,,,,,,,,,,,,,,,,,,,,BDP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYAB,PRKAR2A,KDM5C,SNRPC,XRN1,TAF12,,,,,,,,,,20945,,,,,,,,,,,,,,,,,,,,FEM1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZPR1,GNAI2,AGO3,RPS10,HES1,ALG5,,,,,,,,,,16088,,,,,,,,,,,,,,,,,,,,N4BP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNBP4,HYAL1,KLC1,MEA1,USP9Y,TGFBI,,,,,,,,,,9435,,,,,,,,,,,,,,,,,,,,FAM193B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B3GAT1,RPL24,PCID2,GLO1,FXR1,SIL1,,,,,,,,,,11802,,,,,,,,,,,,,,,,,,,,NFKBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA8,CYB561D2,BCL2L12,BBS2,C3orf52,SERP1,,,,,,,,,,10689,,,,,,,,,,,,,,,,,,,,PNLDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC4,GNB4,SCAF1,MT1G,PLXNA1,TMPO,,,,,,,,,,12490,,,,,,,,,,,,,,,,,,,,CREB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX15,UMPS,GLIS2,MT2A,WDR48,WASHC3,,,,,,,,,,20948,,,,,,,,,,,,,,,,,,,,ZNF92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG2A,PODXL2,ELK1,C16orf70,EIF1B,EPHX2,,,,,,,,,,13386,,,,,,,,,,,,,,,,,,,,GIGYF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMT5B,UPK1B,WDR60,GOT2,KLHL24,RNF170,,,,,,,,,,27025,,,,,,,,,,,,,,,,,,,,TLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOXRED1,MRPL3,INTS11,NDUFA1,SLC4A3,LYPLA1,,,,,,,,,,40743,,,,,,,,,,,,,,,,,,,,OGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP6R3,MAPKAPK3,HIVEP3,SOX9,INO80D,PLBD1,,,,,,,,,,7990,,,,,,,,,,,,,,,,,,,,GCNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,GORASP1,TRAF2,PPDPF,KANSL3,RNF2,,,,,,,,,,17890,,,,,,,,,,,,,,,,,,,,HMBOX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM3,AADAC,RAP1B,IL1B,LMAN2L,CSTA,,,,,,,,,,13387,,,,,,,,,,,,,,,,,,,,GNRH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHORDC1,ABHD14B,FGFRL1,CHCHD5,CCL20,CAT,,,,,,,,,,17025,,,,,,,,,,,,,,,,,,,,UHRF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBL,SSR3,HP1BP3,SLC25A23,DNAJC27,GJB6,,,,,,,,,,13389,,,,,,,,,,,,,,,,,,,,NR6A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXO3,SPCS1,SIN3B,ALKBH7,FNDC4,ZCCHC17,,,,,,,,,,17930,,,,,,,,,,,,,,,,,,,,MIGA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDK,EEF1B2,SYNGR3,TNFSF9,PCGF1,POLR3GL,,,,,,,,,,27326,,,,,,,,,,,,,,,,,,,,ZEB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADD,DGUOK,KDM4B,RPL23,GLS,TNFSF10,,,,,,,,,,23345,,,,,,,,,,,,,,,,,,,,PPRC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARS,ACTR1B,RBM48,SNRPD2,UNC50,TMEM54,,,,,,,,,,18787,,,,,,,,,,,,,,,,,,,,LIN7C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHKA,STEAP3,ZFP36,EML2,USP34,GPSM2,,,,,,,,,,6230,,,,,,,,,,,,,,,,,,,,DGKZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM4,TP53I3,ADM2,SDCBP2,CCT4,MTIF3,,,,,,,,,,5425,,,,,,,,,,,,,,,,,,,,SLC43A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SELPLG,GPD2,DGCR8,TGM3,COQ10B,GTF3A,,,,,,,,,,9832,,,,,,,,,,,,,,,,,,,,CELF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCTD10,ITGB6,ATF4,DTD1,SF3B1,MRPS2,,,,,,,,,,36001,,,,,,,,,,,,,,,,,,,,CCDC82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL23A,SNX17,BAIAP2L2,FLRT3,ZNF142,PRXL2A,,,,,,,,,,36003,,,,,,,,,,,,,,,,,,,,SERPINH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSRC2,REEP6,LIF,DSTN,IL1R2,ZNF205,,,,,,,,,,9068,,,,,,,,,,,,,,,,,,,,TMEM25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITFG2,RPS15,RNF112,MGME1,WNT6,RPL5,,,,,,,,,,16128,,,,,,,,,,,,,,,,,,,,SPATA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUSP16,TTC31,CPA4,ITPA,IL1RL1,KLHL7,,,,,,,,,,28869,,,,,,,,,,,,,,,,,,,,FERMT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STX2,CLIP4,DOCK4,MRPS26,ABCB6,CLTA,,,,,,,,,,8734,,,,,,,,,,,,,,,,,,,,DCUN1D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP2,SPTBN1,VGF,ID1,ID2,CALD1,,,,,,,,,,9787,,,,,,,,,,,,,,,,,,,,LATS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHD4,GALNT3,FLNC,ERGIC3,ODC1,CISD1,,,,,,,,,,14880,,,,,,,,,,,,,,,,,,,,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENO2,MRPL19,IRF5,ROMO1,DLX2,ZWINT,,,,,,,,,,32408,,,,,,,,,,,,,,,,,,,,SLC7A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATN1,LANCL1,INO80,FAM83C,ATF2,PRDX4,,,,,,,,,,23465,,,,,,,,,,,,,,,,,,,,MBIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT5DC3,EFEMP1,CHAC1,MMP24OS,AAK1,GIPC1,,,,,,,,,,41428,,,,,,,,,,,,,,,,,,,,FER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKAB1,FN1,FXR2,UROD,C2orf42,EBPL,,,,,,,,,,14289,,,,,,,,,,,,,,,,,,,,EPS8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCFC2,STAT1,CDKN2D,SLURP1,BCL9,TSFM,,,,,,,,,,16603,,,,,,,,,,,,,,,,,,,,WWC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIC8B,PDCL3,NGDN,CAPNS1,CACYBP,TUBA1B,,,,,,,,,,27029,,,,,,,,,,,,,,,,,,,,SACS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGFR1OP2,CHMP3,ADCY4,COX6B1,PHF13,ATPAF1,,,,,,,,,,19146,,,,,,,,,,,,,,,,,,,,BAG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL12A1,STK25,RAB2B,FRMD8,ERRFI1,METTL8,,,,,,,,,,24094,,,,,,,,,,,,,,,,,,,,UHMK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN3A3,GORASP2,TEP1,PRDX5,SRSF4,RAB38,,,,,,,,,,36151,,,,,,,,,,,,,,,,,,,,HOMER1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCNT2,SDC1,RHBDF2,TRAP1,ASH1L,CHPF,,,,,,,,,,28145,,,,,,,,,,,,,,,,,,,,XRCC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP85L,COX7A2L,TMEM8A,IFI6,SFPQ,FAM210B,,,,,,,,,,12164,,,,,,,,,,,,,,,,,,,,ZNF776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABRR2,PCYOX1,ABHD17A,DLGAP5,ARHGEF2,VAPB,,,,,,,,,,21781,,,,,,,,,,,,,,,,,,,,ZNF256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERINC1,EPHA4,PHF10,BCL11B,MEF2D,ATP5F1E,,,,,,,,,,31656,,,,,,,,,,,,,,,,,,,,USP12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULBP1,FARSB,STARD8,COX7C,DLEU2L,CSE1L,,,,,,,,,,26930,,,,,,,,,,,,,,,,,,,,TRIM36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRSF3,DHCR24,SAT1,UQCR11,IVNS1ABP,PEPD,,,,,,,,,,6189,,,,,,,,,,,,,,,,,,,,PRDM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOD2,DNAJC16,DOCK6,TUBA4A,PRDM2,XG,,,,,,,,,,22430,,,,,,,,,,,,,,,,,,,,HNRNPDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPL18,SCP2,GADD45G,ECHS1,SRSF11,NAGK,,,,,,,,,,43087,,,,,,,,,,,,,,,,,,,,HNRNPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD83,FAM20B,SAFB2,POR,CTH,PAIP2B,,,,,,,,,,6229,,,,,,,,,,,,,,,,,,,,ASAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BACH2,TMEM59,KIF1A,STEAP4,PLEKHM2,POF1B,,,,,,,,,,13426,,,,,,,,,,,,,,,,,,,,ING1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM24,ICMT,SNX9,GNAI1,ZBTB17,LYPD3,,,,,,,,,,28732,,,,,,,,,,,,,,,,,,,,JAZF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAP2,RPL22,AFDN,SRD5A3,EXOC8,MRS2,,,,,,,,,,40429,,,,,,,,,,,,,,,,,,,,CHD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF451,PARK7,ZSWIM6,PAICS,RRAGC,RRP36,,,,,,,,,,10726,,,,,,,,,,,,,,,,,,,,ZUP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAG2,MECR,MAP1S,DGCR6L,RLF,SNRPC,,,,,,,,,,28692,,,,,,,,,,,,,,,,,,,,TBRG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2F3,LAMTOR2,CRB3,SDF2L1,AKT3,MEA1,,,,,,,,,,16452,,,,,,,,,,,,,,,,,,,,TNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MED23,SRM,ZBTB46,TST,KIF17,GLO1,,,,,,,,,,830,,,,,,,,,,,,,,,,,,,,NEIL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYBG1,FBXO2,HELZ2,RAC2,PRPF3,SSR1,,,,,,,,,,7272,,,,,,,,,,,,,,,,,,,,SH3RF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6orf62,FBXO6,ZNF337,KRT17,ARTN,RPP40,,,,,,,,,,36723,,,,,,,,,,,,,,,,,,,,PDLIM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHF1,C1orf21,TAF4,ATP6V1F,ATP6V0B,AHNAK,,,,,,,,,,36992,,,,,,,,,,,,,,,,,,,,FLCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKI,KIAA2013,LAMA5,MRPS12,CNN3,BBS2,,,,,,,,,,13388,,,,,,,,,,,,,,,,,,,,USP43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFEB,SLC35D1,ASS1,HAT1,PTBP2,GOT2,,,,,,,,,,5652,,,,,,,,,,,,,,,,,,,,ATP6V1C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMOC2,PLA2G4A,ZC3H4,DUT,SYF2,DOK4,,,,,,,,,,37053,,,,,,,,,,,,,,,,,,,,ZFYVE27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUCA1B,WLS,MAP3K10,SUMF2,RSRP1,TM9SF2,,,,,,,,,,9497,,,,,,,,,,,,,,,,,,,,HSPA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTK7,UCHL5,ARHGEF16,SPCS3,ARID1A,RNF113A,,,,,,,,,,5016,,,,,,,,,,,,,,,,,,,,PPM1J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SENP6,TMEM9,SESN2,BBOX1,KMT2A,NDUFA1,,,,,,,,,,10059,,,,,,,,,,,,,,,,,,,,MIER3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRPF4B,MRPS15,HIP1R,CD68,SLC8A2,MIF4GD,,,,,,,,,,32286,,,,,,,,,,,,,,,,,,,,RASA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN2A1,TSNAX,ZNF426,TXNDC17,KPTN,PPDPF,,,,,,,,,,36532,,,,,,,,,,,,,,,,,,,,CLIC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TENT5A,ACADM,SLC6A8,MPDU1,FASTKD2,IL1B,,,,,,,,,,14327,,,,,,,,,,,,,,,,,,,,GRIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP72,ADGRL2,PNCK,SLC44A2,PLAGL1,POLR1B,,,,,,,,,,9829,,,,,,,,,,,,,,,,,,,,KIF5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TENT4A,CTBS,PLXNA3,AP1M2,TNFAIP3,SLC25A23,,,,,,,,,,36095,,,,,,,,,,,,,,,,,,,,SCAF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGCS1,GBP3,ZNF236,KLK10,ALDH8A1,ALKBH7,,,,,,,,,,18828,,,,,,,,,,,,,,,,,,,,SAMD8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRD8,GBP1,C12orf65,KLK8,CCN2,CLPP,,,,,,,,,,12526,,,,,,,,,,,,,,,,,,,,PHKG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA9,ID3,PPIL4,HEATR5A,MED28,RPL23,,,,,,,,,,12051,,,,,,,,,,,,,,,,,,,,EIF4A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERT1,APH1A,RBM39,NEDD8,TGIF2,ATG4C,,,,,,,,,,26926,,,,,,,,,,,,,,,,,,,,BRPF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAF2,ERI3,GGT7,DAD1,RAB3GAP2,SNRPD2,,,,,,,,,,30671,,,,,,,,,,,,,,,,,,,,EXOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLK4,AKR1A1,ZNF227,ASH2L,GTF3C3,CENPB,,,,,,,,,,23402,,,,,,,,,,,,,,,,,,,,SMG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRDC3,TSPAN1,GSE1,RPS4Y1,SATB2,DTD1,,,,,,,,,,20586,,,,,,,,,,,,,,,,,,,,DYRK1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARS,F3,NFATC1,FAM155B,UBE2B,FLRT3,,,,,,,,,,36611,,,,,,,,,,,,,,,,,,,,BRAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRX4,DPH5,RLIM,GDPD2,SENP5,DSTN,,,,,,,,,,36217,,,,,,,,,,,,,,,,,,,,DUSP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC12A7,PRDX6,TRAF3,APOE,CTNNAL1,ITPA,,,,,,,,,,18788,,,,,,,,,,,,,,,,,,,,ABHD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP2CA,DARS2,PDLIM4,RPL36,PHF19,MRPS26,,,,,,,,,,38299,,,,,,,,,,,,,,,,,,,,GPRASP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR3C1,IRF6,AOC3,MRPL34,PGF,ID1,,,,,,,,,,22426,,,,,,,,,,,,,,,,,,,,HIST1H2BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIFR,TXNDC12,AOC2,MTRES1,AREL1,ROMO1,,,,,,,,,,36253,,,,,,,,,,,,,,,,,,,,HIST1H4H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEC24A,MESD,ACAP3,ACTN4,ABCD4,FAM83C,,,,,,,,,,19363,,,,,,,,,,,,,,,,,,,,B4GALT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCERG1,RCN2,ANO1,LSM4,DLST,MMP24OS,,,,,,,,,,36913,,,,,,,,,,,,,,,,,,,,PPP1R15B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
