ID,logFC,common,gene_id,gene_name,gene_name_old
27578,-0.320833333,,,,
20981,-0.571916667,,,,
1651,-0.258083333,,,,
34443,-0.284625,,,,
21837,-0.44075,,,,
24603,0.452875,,,,
13925,-0.505208333,,,,
13222,-0.344666667,,,,
13960,0.465083333,,,,
29148,-0.344333333,,,,
28212,-0.415083333,,,,
2230,-0.211166667,,,,
35731,1.138291667,,,,
19187,0.449375,,,,
30969,-0.376291667,,,,
18102,0.563791667,,,,
10283,0.324791667,,,,
39019,-0.5715,,,,
11814,-0.456083333,,,,
35407,0.263416667,,,,
42571,-0.422416667,,,,
8240,0.539458333,,,,
6056,-0.500875,,,,
35372,-0.423666667,,,,
14045,-0.393208333,,,,
40029,-0.324791667,,,,
20747,-0.534541667,,,,
19034,-0.19275,,,,
36385,0.386708333,,,,
39220,-0.448541667,,,,
36918,-0.208791667,,,,
19133,0.402875,,,,
298,-0.246875,,,,
42827,-0.523083333,,,,
7061,-0.32875,,,,
37833,0.3415,,,,
15665,-0.428333333,,,,
7864,-0.725041667,,,,
32119,-0.552791667,,,,
24404,-0.234291667,,,,
31922,-0.445541667,,,,
6824,-0.839625,,,,
1552,-0.290083333,,,,
8316,-0.4645,,,,
2765,-0.267166667,,,,
38057,-0.428583333,,,,
35201,0.338541667,,,,
21726,-0.387041667,,,,
5937,-0.460833333,,,,
9733,-0.730791667,,,,
901,-0.265333333,,,,
20012,-0.238791667,,,,
29259,-0.255458333,,,,
39620,-0.336583333,,,,
34458,-0.399041667,,,,
28514,-0.48675,,,,
10322,-0.458333333,,,,
38070,-0.353875,,,,
21880,-0.267208333,,,,
24035,-0.365958333,,,,
24433,-0.30675,,,,
31521,-0.487791667,,,,
31244,-0.505458333,,,,
27313,-0.322208333,,,,
2807,-0.306416667,,,,
16798,-0.424541667,,,,
29392,-0.23275,,,,
15718,-0.242416667,,,,
22899,-0.380541667,,,,
19902,-0.420666667,,,,
24657,-0.402666667,,,,
3134,-0.660416667,,,,
29245,-0.390166667,,,,
28378,-0.36375,,,,
27478,-0.255875,,,,
16558,-0.453041667,,,,
41277,-1.003916667,,,,
28618,-0.346583333,,,,
34961,-0.45375,,,,
29774,0.392166667,,,,
35436,-0.326041667,,,,
28006,-0.551083333,,,,
2157,-0.2875,,,,
37436,-0.408208333,,,,
19990,-0.250916667,,,,
20379,-0.47325,,,,
35761,-0.478208333,,,,
33690,-0.424541667,,,,
3017,1.410958333,,,,
22935,-0.395125,,,,
8705,-0.368,,,,
29839,-0.448541667,,,,
29322,-0.429666667,,,,
35804,-0.511583333,,,,
34875,-0.498916667,,,,
32412,0.284,,,,
14807,-0.325583333,,,,
42714,-0.388833333,,,,
29279,-0.269208333,,,,
13802,-0.447166667,,,,
10095,-0.31125,,,,
31921,-0.375416667,,,,
21381,-0.394916667,,,,
7608,-0.325541667,,,,
23678,-0.320291667,,,,
5032,-0.363791667,,,,
30982,0.3,,,,
9496,-0.334708333,,,,
35750,-0.468083333,,,,
8391,-0.311041667,,,,
3721,-0.255,,,,
32073,0.37275,,,,
31675,-0.433875,,,,
9403,-0.809125,,,,
24946,-0.365875,,,,
31919,-0.324375,,,,
42655,-0.586333333,,,,
21637,-0.54625,,,,
17461,-0.472208333,,,,
20273,-0.19525,,,,
35244,-0.444833333,,,,
8447,-0.585125,,,,
17251,0.460083333,,,,
21197,-0.257916667,,,,
32097,-0.417958333,,,,
34078,-0.299791667,,,,
7695,-0.522208333,,,,
42173,-0.465041667,,,,
22513,0.350666667,,,,
37824,0.380708333,,,,
20211,-0.539458333,,,,
29393,-0.349083333,,,,
23584,-0.393666667,,,,
15679,-0.253916667,,,,
30168,0.500208333,,,,
28693,1.218916667,,,,
27448,-0.300125,,,,
2491,0.322458333,,,,
10450,-0.465333333,,,,
20142,-0.671333333,,,,
43082,-0.799458333,,,,
41834,-0.953583333,,,,
27329,-0.419541667,,,,
9423,0.422541667,,,,
2167,-0.265208333,,,,
7897,-0.36125,,,,
31845,-0.354833333,,,,
21112,-0.670791667,,,,
4287,-0.616958333,,,,
9592,-0.924833333,,,,
31257,-0.441375,,,,
20042,-0.221666667,,,,
28640,-0.297333333,,,,
24145,0.25425,,,,
6077,0.361208333,,,,
13124,-0.615541667,,,,
34531,-0.293291667,,,,
9227,-0.466916667,,,,
16616,-0.293041667,,,,
37841,0.320958333,,,,
25515,-0.406625,,,,
8423,-0.547958333,,,,
8711,-0.462166667,,,,
194,-0.393708333,,,,
40378,-0.271916667,,,,
26599,-0.40725,,,,
33579,-0.349,,,,
2216,-1.076291667,,,,
41512,-0.325833333,,,,
12858,-0.310416667,,,,
35486,-0.451708333,,,,
4040,-0.385041667,,,,
9412,-0.352541667,,,,
29943,-0.450166667,,,,
40650,-1.061208333,,,,
16216,0.30225,,,,
28322,-0.24425,,,,
9104,-0.411458333,,,,
26688,-0.400583333,,,,
32688,-0.349875,,,,
9126,-0.262041667,,,,
39358,-0.450291667,,,,
20533,-0.545333333,,,,
7742,-0.644,,,,
23483,0.76875,,,,
333,-0.343833333,,,,
6008,-0.323958333,,,,
24167,-0.478958333,,,,
20111,-0.613791667,,,,
40180,-0.319041667,,,,
21482,-0.440791667,,,,
38923,-0.276458333,,,,
4754,-0.25075,,,,
351,-0.295291667,,,,
36125,-0.364791667,,,,
6934,-0.305708333,,,,
24597,0.35475,,,,
8218,0.2845,,,,
15584,-1.409333333,,,,
8254,-0.244958333,,,,
41102,-0.416666667,,,,
42346,-0.446791667,,,,
36491,-0.326458333,,,,
6388,-0.459333333,,,,
17101,0.250583333,,,,
27485,0.319916667,,,,
29460,-0.525458333,,,,
32121,-0.540791667,,,,
32209,-0.4505,,,,
31690,-0.364583333,,,,
25591,-0.36425,,,,
3675,-0.317333333,,,,
21138,-0.253166667,,,,
32835,-0.262125,,,,
17649,-0.542333333,,,,
21038,-0.465083333,,,,
11476,-0.302583333,,,,
24949,-0.477916667,,,,
29493,0.361333333,,,,
31569,-0.251,,,,
8157,-0.296791667,,,,
27735,-0.525875,,,,
33722,-0.3405,,,,
8817,-0.317333333,,,,
39957,-0.275041667,,,,
27551,-0.363791667,,,,
21226,-0.44075,,,,
28050,-0.626333333,,,,
4243,-0.77225,,,,
31092,-0.392166667,,,,
28099,-0.519208333,,,,
11987,-0.256916667,,,,
42628,-0.616666667,,,,
24833,-0.366583333,,,,
12257,0.463541667,,,,
2068,-0.367291667,,,,
9627,-0.504541667,,,,
42866,-0.379125,,,,
24313,-0.567833333,,,,
10859,0.450375,,,,
25065,-0.471,,,,
35495,-0.262625,,,,
21096,-0.527,,,,
32757,0.446875,,,,
4339,-0.615625,,,,
20233,-0.303875,,,,
40098,-0.5145,,,,
39284,-0.538833333,,,,
17460,-0.419125,,,,
35864,-0.381458333,,,,
35327,-0.491916667,,,,
20982,-0.539708333,,,,
24667,-0.460666667,,,,
35443,-0.44,,,,
16396,0.246458333,,,,
22846,-0.364625,,,,
38523,0.297041667,,,,
38893,-0.499291667,,,,
20136,0.373708333,,,,
27584,0.283375,,,,
15051,-0.254708333,,,,
24076,-0.354375,,,,
35608,-0.455583333,,,,
24732,-0.262291667,,,,
14011,-0.356208333,,,,
1386,-0.281291667,,,,
15425,-0.622125,,,,
8471,0.914541667,,,,
14030,-0.813125,,,,
27629,-0.410291667,,,,
13879,-0.197,,,,
40011,-0.209541667,,,,
39880,-0.223666667,,,,
17339,0.313375,,,,
27474,-0.610666667,,,,
32897,-0.334,,,,
36744,-0.745041667,,,,
21783,-0.307333333,,,,
24418,-0.4495,,,,
1970,-0.454666667,,,,
1898,-0.327458333,,,,
30390,-0.307416667,,,,
22646,1.326541667,,,,
5152,-0.348541667,,,,
5439,-0.291958333,,,,
12694,-0.483375,,,,
14545,0.600291667,,,,
5423,0.325541667,,,,
32174,-0.5615,,,,
19551,-0.424625,,,,
42319,-0.432,,,,
17694,-0.619875,,,,
18435,0.566041667,,,,
21217,-0.475541667,,,,
29373,0.666708333,,,,
17150,-0.23775,,,,
12676,-0.322541667,,,,
38560,0.252041667,,,,
21425,-0.333166667,,,,
24079,0.223958333,,,,
12044,-0.326708333,,,,
8873,-0.21125,,,,
28586,-0.615041667,,,,
40071,-0.309291667,,,,
41017,-0.267875,,,,
27168,-0.317791667,,,,
24176,-0.31825,,,,
34854,-0.247,,,,
31636,0.255958333,,,,
20003,-0.738541667,,,,
17736,0.394416667,,,,
19581,-0.3575,,,,
20033,-0.436541667,,,,
41629,-0.517541667,,,,
40957,0.501,,,,
1154,-0.47625,,,,
35410,-0.282125,,,,
33448,-0.480375,,,,
22747,-0.190333333,,,,
2301,0.723666667,,,,
30889,-0.488125,,,,
32447,0.188,,,,
37247,0.5125,,,,
24032,-0.244375,,,,
20855,-0.406041667,,,,
29215,-0.426,,,,
12084,-0.290208333,,,,
23875,0.3095,,,,
33070,-0.242916667,,,,
26526,-0.337083333,,,,
32455,-0.342416667,,,,
16864,-0.409625,,,,
33963,-0.221833333,,,,
20865,-0.366375,,,,
30319,-0.606,,,,
17851,0.301625,,,,
32903,0.5555,,,,
20044,-0.34475,,,,
26279,0.438416667,,,,
36098,-0.291916667,,,,
38889,-0.24375,,,,
4571,-0.397875,,,,
28441,-0.433208333,,,,
31909,-0.365291667,,,,
17301,-0.266125,,,,
97,-0.502833333,,,,
42698,-0.447708333,,,,
31069,0.369125,,,,
13955,-0.389375,,,,
10456,1.535083333,,,,
10255,-0.311291667,,,,
40835,-0.338916667,,,,
15428,-0.443375,,,,
16673,-0.340708333,,,,
5568,-0.384583333,,,,
29819,-0.527583333,,,,
42458,-0.410416667,,,,
33177,-0.32375,,,,
28897,-0.2495,,,,
16657,0.439166667,,,,
3993,-0.388583333,,,,
8733,-0.295416667,,,,
19249,0.531083333,,,,
39330,-0.390791667,,,,
38579,0.243458333,,,,
30933,-0.263041667,,,,
6829,-0.278208333,,,,
23934,0.260416667,,,,
30640,0.349666667,,,,
28460,-0.458208333,,,,
18355,-0.48825,,,,
18950,-0.503083333,,,,
24129,-0.384458333,,,,
36113,-0.449625,,,,
22772,-0.232625,,,,
15961,-0.643458333,,,,
36652,-0.42125,,,,
30870,-0.398041667,,,,
31857,-0.506625,,,,
31219,-0.288916667,,,,
23099,0.848083333,,,,
33646,-0.3065,,,,
5933,-0.531,,,,
18135,-0.3225,,,,
24132,0.377833333,,,,
5115,-0.250958333,,,,
29567,-0.3955,,,,
33638,-0.24525,,,,
4267,-0.876291667,,,,
34232,0.218833333,,,,
24533,-0.609875,,,,
26895,0.697458333,,,,
28069,-0.470958333,,,,
33947,-0.397916667,,,,
27002,0.588791667,,,,
10497,-0.277708333,,,,
27068,-0.229041667,,,,
31615,-0.474041667,,,,
11441,-0.4095,,,,
24745,-0.32275,,,,
33828,0.380208333,,,,
29486,-0.286375,,,,
23594,-0.2715,,,,
9723,-0.408875,,,,
4634,0.369416667,,,,
4155,-0.310208333,,,,
17765,-0.268125,,,,
34732,-0.412291667,,,,
27342,-0.529416667,,,,
27581,-0.325833333,,,,
34779,-0.367,,,,
17543,-0.616416667,,,,
14936,-0.536791667,,,,
7975,-0.483,,,,
29088,-0.225166667,,,,
18993,-0.198166667,,,,
18943,-1.342625,,,,
13143,-0.353041667,,,,
42493,-0.325291667,,,,
31167,-0.37125,,,,
18089,0.30425,,,,
29903,0.297666667,,,,
29321,-0.315833333,,,,
15966,0.434458333,,,,
18372,1.090958333,,,,
32137,0.3455,,,,
4956,-0.265541667,,,,
41084,-0.391083333,,,,
33025,0.407625,,,,
13556,-0.277041667,,,,
39332,-0.524875,,,,
13722,-0.285791667,,,,
28468,-0.371458333,,,,
42529,-0.588458333,,,,
39850,0.342333333,,,,
28021,-0.2645,,,,
34069,-0.350625,,,,
28931,-0.2315,,,,
16358,-0.283083333,,,,
32226,-0.459041667,,,,
6973,-0.48425,,,,
36045,0.322875,,,,
28045,-0.599833333,,,,
35394,-0.608333333,,,,
24998,-0.456625,,,,
3679,-0.340291667,,,,
39210,-0.536166667,,,,
34345,-0.291666667,,,,
22895,-0.194625,,,,
7869,-0.726625,,,,
16327,-0.32725,,,,
15960,-0.397875,,,,
28579,-0.724458333,,,,
20878,-0.601166667,,,,
12994,-0.277041667,,,,
39847,-0.408416667,,,,
28175,-0.281291667,,,,
28161,-0.660375,,,,
38294,-0.482583333,,,,
10854,0.515666667,,,,
13812,-0.330791667,,,,
37823,-0.2555,,,,
619,-0.303666667,,,,
39379,-0.627833333,,,,
26269,-0.314166667,,,,
37951,0.666041667,,,,
15454,0.567875,,,,
36262,-0.277583333,,,,
31769,-0.574333333,,,,
15249,0.963,,,,
779,-0.612458333,,,,
21037,-0.687416667,,,,
17623,-0.455916667,,,,
24494,-0.57775,,,,
39192,-0.525458333,,,,
26804,-0.374625,,,,
16586,-0.591,,,,
32976,-0.303166667,,,,
13347,-0.343,,,,
40005,-0.384458333,,,,
36285,-0.364125,,,,
17156,-0.302708333,,,,
19877,-0.563583333,,,,
16934,-0.549333333,,,,
1411,-0.415958333,,,,
2493,0.694958333,,,,
33081,0.237291667,,,,
42950,-0.475083333,,,,
25837,-0.252083333,,,,
3334,-0.366791667,,,,
36759,-0.240833333,,,,
20757,-0.312,,,,
6387,0.449208333,,,,
12174,-0.225291667,,,,
25264,-0.431958333,,,,
6981,-0.491833333,,,,
25284,0.606,,,,
16246,0.581541667,,,,
41035,-0.561208333,,,,
34290,0.381208333,,,,
23633,0.386708333,,,,
39034,-0.402333333,,,,
8106,-0.263791667,,,,
1909,-0.317,,,,
39013,-0.454208333,,,,
34253,0.311125,,,,
29885,0.438625,,,,
17337,-0.587833333,,,,
27059,-0.410375,,,,
38326,-0.373375,,,,
9576,-0.92125,,,,
37965,-0.40925,,,,
10369,-0.402958333,,,,
29105,-0.3455,,,,
31068,-0.299875,,,,
6084,-0.506458333,,,,
34929,-0.379041667,,,,
15482,0.576791667,,,,
38715,0.447208333,,,,
41924,-0.4445,,,,
22072,-0.455291667,,,,
13280,-0.518,,,,
15909,-0.330208333,,,,
22134,-0.415666667,,,,
30305,-0.196333333,,,,
26656,-0.436541667,,,,
39904,-0.405166667,,,,
25631,-0.292583333,,,,
16529,0.289708333,,,,
21188,-0.230541667,,,,
7426,0.909875,,,,
4378,-0.533916667,,,,
28141,0.971208333,,,,
29166,-0.44925,,,,
29065,-0.296208333,,,,
32828,-0.206833333,,,,
23124,-0.280625,,,,
21903,-0.325875,,,,
28511,-0.420333333,,,,
37431,-0.388416667,,,,
12326,-0.217791667,,,,
41594,-0.372625,,,,
35840,-0.523958333,,,,
30132,-0.4405,,,,
32109,-0.4785,,,,
31081,-0.262083333,,,,
38174,-0.390416667,,,,
28157,-0.537416667,,,,
13350,-0.278208333,,,,
33974,-0.316416667,,,,
40581,-1.170291667,,,,
23283,-0.352541667,,,,
16270,1.350041667,,,,
11140,-0.3465,,,,
34295,0.300541667,,,,
32190,-0.425708333,,,,
20799,-0.386916667,,,,
28092,-0.271833333,,,,
40123,0.465208333,,,,
37188,-0.283625,,,,
38752,-0.270291667,,,,
33836,-0.858583333,,,,
17374,-0.27275,,,,
9768,-0.459625,,,,
41181,-1.151541667,,,,
38348,-0.380625,,,,
28225,-0.7655,,,,
41147,-0.784291667,,,,
6047,-0.374166667,,,,
5900,-0.452958333,,,,
36822,1.106958333,,,,
38471,-0.383833333,,,,
23070,-0.289,,,,
6886,-0.395916667,,,,
26580,-0.186625,,,,
33798,0.350958333,,,,
32023,-0.448041667,,,,
14939,-0.261791667,,,,
20053,0.435541667,,,,
42315,-0.441708333,,,,
16765,-0.338708333,,,,
17607,-0.485416667,,,,
31046,0.221375,,,,
41034,-0.412208333,,,,
16865,0.511958333,,,,
42882,-0.58725,,,,
35627,-0.500833333,,,,
20152,-0.317041667,,,,
35328,-0.464041667,,,,
15040,-0.478625,,,,
42726,-0.318333333,,,,
28044,-0.426791667,,,,
13131,-0.301958333,,,,
33460,-0.453958333,,,,
12804,0.450958333,,,,
33560,-0.459708333,,,,
34981,-0.225916667,,,,
29506,-0.28775,,,,
17355,0.21075,,,,
40073,-0.334,,,,
31951,-0.382916667,,,,
1917,0.233958333,,,,
30890,-0.263916667,,,,
23137,-0.272208333,,,,
20811,-0.78,,,,
40656,0.430208333,,,,
28174,0.2305,,,,
6460,-0.523708333,,,,
3142,-0.530041667,,,,
13018,-0.464583333,,,,
14908,-0.434708333,,,,
30935,-0.497791667,,,,
27532,-0.271083333,,,,
8367,-0.320541667,,,,
2038,-0.290708333,,,,
23890,0.282708333,,,,
30051,-0.349166667,,,,
14753,-0.226916667,,,,
42884,-0.547291667,,,,
4000,0.453125,,,,
17910,0.896708333,,,,
7556,-0.393375,,,,
17570,-0.284291667,,,,
23903,0.872958333,,,,
29423,-0.3035,,,,
42419,-0.271083333,,,,
14222,-0.334958333,,,,
13105,-0.498125,,,,
33395,-0.226541667,,,,
17262,-0.48825,,,,
39436,-0.491833333,,,,
18687,-0.233625,,,,
15334,-0.312083333,,,,
18686,-0.310458333,,,,
23518,0.330125,,,,
12743,-0.272166667,,,,
29072,-0.263291667,,,,
16027,-0.223041667,,,,
36287,-0.293416667,,,,
35216,-0.603375,,,,
26838,-0.320708333,,,,
16082,-0.256041667,,,,
5984,-0.374416667,,,,
39030,-0.518208333,,,,
42415,-0.458541667,,,,
16984,-0.473708333,,,,
41602,-0.470291667,,,,
24166,0.321541667,,,,
522,-0.684625,,,,
11417,-0.276291667,,,,
19382,-0.3875,,,,
20781,-0.465,,,,
29033,-0.435291667,,,,
24627,0.556958333,,,,
32235,-0.577625,,,,
12759,0.343166667,,,,
30212,-0.319,,,,
41693,-0.291375,,,,
34061,-0.447458333,,,,
7946,-0.226958333,,,,
28190,-0.444166667,,,,
3893,-0.251333333,,,,
30759,-0.269,,,,
39010,-0.364666667,,,,
25968,-0.463166667,,,,
33765,-0.396458333,,,,
32156,-0.454583333,,,,
27591,-0.443916667,,,,
13687,-0.432166667,,,,
33856,-0.344833333,,,,
1966,-0.490791667,,,,
27228,-0.317041667,,,,
2046,-0.285458333,,,,
3223,-0.633208333,,,,
35668,-0.390666667,,,,
20974,-0.427333333,,,,
13164,-0.675125,,,,
31074,0.313833333,,,,
17681,-0.586958333,,,,
20217,-0.341666667,,,,
36941,-0.287291667,,,,
19204,-0.264833333,,,,
23561,0.49025,,,,
13136,-0.535125,,,,
40811,-0.330916667,,,,
17648,-0.342583333,,,,
55,-0.22725,,,,
31792,-0.428666667,,,,
1260,-0.53175,,,,
39799,-0.257375,,,,
15357,0.2695,,,,
13666,-0.497,,,,
32239,-0.682791667,,,,
1891,-0.285833333,,,,
3163,-0.282541667,,,,
21395,-0.552583333,,,,
7309,0.397541667,,,,
36461,0.610583333,,,,
39121,0.249083333,,,,
38568,0.267041667,,,,
37123,0.469833333,,,,
11436,-0.353666667,,,,
20417,-0.3465,,,,
25916,-0.392416667,,,,
19916,-0.273416667,,,,
4367,-0.194583333,,,,
12840,-0.440666667,,,,
36420,-0.411833333,,,,
19125,-0.390208333,,,,
33874,-0.304416667,,,,
34930,-0.295375,,,,
22517,-0.3835,,,,
24480,-0.46325,,,,
12224,-0.296875,,,,
8440,-0.600916667,,,,
1892,-0.256208333,,,,
4703,-0.227583333,,,,
12775,-0.310291667,,,,
40273,-0.423583333,,,,
35685,-0.244208333,,,,
24782,0.304875,,,,
22502,0.67475,,,,
33723,-0.259291667,,,,
36492,-0.370458333,,,,
28199,-0.300083333,,,,
3266,-0.920625,,,,
33971,-0.317041667,,,,
3654,-0.372041667,,,,
35628,-0.475791667,,,,
40541,0.297208333,,,,
1011,-0.349583333,,,,
9318,0.397416667,,,,
12479,-0.202833333,,,,
24662,-0.207541667,,,,
13327,-0.263541667,,,,
21110,-0.54875,,,,
29346,0.320708333,,,,
2710,0.578,,,,
5995,-0.276083333,,,,
33688,-0.243583333,,,,
17403,-0.404166667,,,,
32241,-0.670208333,,,,
31152,-0.216291667,,,,
16311,-0.606333333,,,,
42517,-0.316958333,,,,
42584,-0.264458333,,,,
40748,0.655083333,,,,
11897,-0.282,,,,
40663,-0.274416667,,,,
2731,-0.530958333,,,,
38062,-0.369875,,,,
34202,0.258708333,,,,
13712,-0.354958333,,,,
12207,0.44925,,,,
24629,-0.6215,,,,
33344,-0.552958333,,,,
24060,-0.522333333,,,,
8355,0.600541667,,,,
22592,0.484791667,,,,
9114,-0.439458333,,,,
14637,0.439625,,,,
29434,-0.455833333,,,,
38480,0.283208333,,,,
28433,-0.41675,,,,
34535,0.465791667,,,,
15585,-0.277583333,,,,
40687,0.355375,,,,
17365,-0.28175,,,,
29569,-0.256416667,,,,
23871,0.286791667,,,,
40202,-0.300708333,,,,
1623,-0.215833333,,,,
24834,-0.507416667,,,,
37865,-0.312875,,,,
8827,-0.302333333,,,,
20820,-0.426791667,,,,
39073,-1.144666667,,,,
29342,-0.26375,,,,
31236,0.25925,,,,
29027,-0.202416667,,,,
33911,-0.361166667,,,,
27506,-0.522041667,,,,
6491,-0.477,,,,
3215,-0.393125,,,,
8546,0.369333333,,,,
23622,-0.311833333,,,,
17281,-0.366375,,,,
35282,-0.40275,,,,
10232,-0.452625,,,,
140,-0.466541667,,,,
32943,-0.560541667,,,,
6408,-0.473458333,,,,
14237,-0.259583333,,,,
29383,-0.259125,,,,
11708,0.421125,,,,
38740,-0.230375,,,,
19414,-0.227458333,,,,
31937,-0.319541667,,,,
27598,-0.250833333,,,,
40204,-0.301458333,,,,
42303,0.234333333,,,,
34927,-0.393375,,,,
32910,-0.646416667,,,,
15153,-0.357333333,,,,
3886,0.436416667,,,,
20061,-0.282041667,,,,
31993,-0.70975,,,,
15990,-0.521458333,,,,
16545,-0.224708333,,,,
26393,0.350583333,,,,
31033,-0.264291667,,,,
37161,-0.268458333,,,,
27823,1.193583333,,,,
42176,-0.446583333,,,,
10897,0.471,,,,
41053,-0.401916667,,,,
40461,0.881833333,,,,
365,-0.261958333,,,,
23119,-0.235208333,,,,
42541,0.599583333,,,,
2248,-0.257666667,,,,
19499,-0.314083333,,,,
18520,-0.258833333,,,,
34217,-0.313083333,,,,
25351,-0.280125,,,,
34549,0.525416667,,,,
26535,-0.422875,,,,
28231,-0.463958333,,,,
41174,-0.33625,,,,
39756,-0.23575,,,,
17105,-0.288875,,,,
31613,-0.414416667,,,,
28279,-0.3065,,,,
1206,-0.406541667,,,,
10464,-0.668583333,,,,
9198,-0.275291667,,,,
42386,-0.632166667,,,,
7351,0.509791667,,,,
39990,-0.299458333,,,,
38327,0.207625,,,,
3829,-0.359291667,,,,
14246,-0.383208333,,,,
8634,-0.254208333,,,,
5055,-0.313541667,,,,
2312,-0.389416667,,,,
7373,0.252208333,,,,
6338,-0.272833333,,,,
38932,-0.468791667,,,,
38749,-0.33375,,,,
696,-0.464625,,,,
10227,-1.521208333,,,,
36476,-0.201,,,,
25959,-0.367166667,,,,
8342,-0.865333333,,,,
8128,0.43,,,,
7786,-0.674791667,,,,
31260,-0.49925,,,,
29859,-0.310208333,,,,
33341,0.19175,,,,
17326,-0.567791667,,,,
28976,-0.214625,,,,
14230,-0.614583333,,,,
17772,-0.351791667,,,,
19101,-0.389625,,,,
11284,-0.414708333,,,,
29263,0.501291667,,,,
34046,0.4885,,,,
27125,-0.353083333,,,,
38184,-0.321041667,,,,
26149,-0.247416667,,,,
5946,-0.2745,,,,
23071,-0.252708333,,,,
10102,-0.362208333,,,,
25028,-0.397625,,,,
5737,0.531625,,,,
32164,-0.477125,,,,
31338,-0.296291667,,,,
2190,-0.631833333,,,,
35861,-0.50875,,,,
42384,-0.457333333,,,,
17647,-0.334916667,,,,
21308,-0.258833333,,,,
42318,-0.455666667,,,,
16040,-0.571958333,,,,
20121,-0.366083333,,,,
30894,0.338916667,,,,
38925,0.358,,,,
2770,-0.487375,,,,
32115,-0.481,,,,
31945,-0.437291667,,,,
22177,-0.410833333,,,,
25954,-0.533416667,,,,
27520,-0.261833333,,,,
24655,-0.257666667,,,,
36664,0.38025,,,,
32876,-0.19525,,,,
41048,-0.2955,,,,
24988,-0.619208333,,,,
5156,-0.268125,,,,
2715,-0.342,,,,
9449,-0.445583333,,,,
17828,-0.295791667,,,,
31540,-0.335375,,,,
20008,-0.196833333,,,,
38504,-0.21625,,,,
14527,-0.212583333,,,,
34538,-0.487125,,,,
29536,-0.251416667,,,,
29183,-0.30275,,,,
28137,-0.70575,,,,
29474,-0.313833333,,,,
30810,-0.266208333,,,,
25741,-0.332208333,,,,
12625,0.300416667,,,,
19546,0.454833333,,,,
37400,-0.279416667,,,,
28917,0.438166667,,,,
28278,0.614,,,,
32928,-0.367291667,,,,
26564,0.60275,,,,
38208,-0.309416667,,,,
41082,-0.531666667,,,,
14111,-0.280333333,,,,
4866,-0.255666667,,,,
37085,-0.356125,,,,
24932,-0.4435,,,,
30252,-0.351208333,,,,
24364,0.397333333,,,,
689,-0.313708333,,,,
25296,-0.3465,,,,
40906,0.277166667,,,,
17512,-0.234166667,,,,
38916,-0.39975,,,,
28858,-0.335166667,,,,
30735,0.308541667,,,,
14077,-0.23925,,,,
39226,-0.4155,,,,
27997,-0.248791667,,,,
12239,-0.381833333,,,,
18027,0.265666667,,,,
29009,0.307166667,,,,
39211,0.369041667,,,,
9779,-0.548791667,,,,
27116,-0.486416667,,,,
38816,-0.461208333,,,,
42521,-0.336208333,,,,
40780,-0.26,,,,
38791,0.752166667,,,,
28326,-0.404125,,,,
24902,-0.508916667,,,,
984,0.783416667,,,,
30169,-0.352208333,,,,
40932,-0.349041667,,,,
25379,0.651083333,,,,
8448,-0.30675,,,,
42213,2.041,,,,
19153,0.255458333,,,,
4636,-0.358541667,,,,
20531,-0.253083333,,,,
34518,-0.410583333,,,,
6465,-0.502333333,,,,
30013,-0.42075,,,,
1300,-1.311958333,,,,
9060,-0.417625,,,,
2036,-0.430833333,,,,
35859,-0.254375,,,,
14777,0.412125,,,,
20541,0.817125,,,,
30310,-0.291958333,,,,
32966,-0.383375,,,,
24040,-0.346958333,,,,
9024,-0.29975,,,,
38472,0.197208333,,,,
23541,-0.441875,,,,
20856,-0.311333333,,,,
932,-0.255041667,,,,
30657,0.40825,,,,
28170,-0.528125,,,,
39380,-0.463916667,,,,
42725,-0.531541667,,,,
27357,-0.578,,,,
42917,-0.567625,,,,
5037,-0.235458333,,,,
9628,-0.43225,,,,
34661,0.708375,,,,
29248,0.171125,,,,
17256,-0.472916667,,,,
42664,-0.366,,,,
29510,0.4135,,,,
26874,-0.257541667,,,,
38254,0.28,,,,
17419,-0.447583333,,,,
31586,0.595541667,,,,
24789,-0.543291667,,,,
10181,0.567875,,,,
9955,-0.226958333,,,,
24362,0.484083333,,,,
41201,-0.354291667,,,,
42716,-0.49625,,,,
8235,-0.187875,,,,
25914,-0.227333333,,,,
37274,0.688791667,,,,
10468,-0.255166667,,,,
35431,0.431541667,,,,
30761,-0.311416667,,,,
30020,0.52375,,,,
38829,0.375666667,,,,
25338,-0.747416667,,,,
41025,-0.3845,,,,
13139,-0.306208333,,,,
2898,-0.434833333,,,,
36425,-0.314625,,,,
24704,-0.438541667,,,,
24572,-0.33125,,,,
30945,0.213458333,,,,
27077,0.310375,,,,
10364,-0.244416667,,,,
3436,-0.995666667,,,,
4381,-0.353666667,,,,
15829,-0.532458333,,,,
38819,-0.338083333,,,,
14733,0.29975,,,,
18902,0.194833333,,,,
1591,-0.21275,,,,
25625,-0.340583333,,,,
35691,-0.359208333,,,,
42424,-0.38025,,,,
37091,0.290833333,,,,
17670,0.571916667,,,,
29165,-0.262125,,,,
33535,-0.337541667,,,,
31954,-0.433875,,,,
35266,-0.506125,,,,
10507,-0.440916667,,,,
35186,-0.450041667,,,,
21312,-0.477208333,,,,
8203,-0.208958333,,,,
14284,-0.256291667,,,,
19074,0.428333333,,,,
35342,0.6575,,,,
7648,0.331625,,,,
