"","category","ID","term","count","genes","logFC","adj_pval","zscore"
"741","CC","GO:0005654","nucleoplasm",101,"FOXM1",-2.905928005,0.000518,-10.0498756211209
"742","CC","GO:0005654","nucleoplasm",101,"OASL",-1.756696805,0.000518,-10.0498756211209
"743","CC","GO:0005654","nucleoplasm",101,"EXO1",-4.482640167,0.000518,-10.0498756211209
"744","CC","GO:0005654","nucleoplasm",101,"CTSK",-1.027247036,0.000518,-10.0498756211209
"745","CC","GO:0005654","nucleoplasm",101,"MYBL2",-2.627598643,0.000518,-10.0498756211209
"746","CC","GO:0005654","nucleoplasm",101,"GET3",-1.499379814,0.000518,-10.0498756211209
"747","CC","GO:0005654","nucleoplasm",101,"ZNF385A",-2.022756251,0.000518,-10.0498756211209
"748","CC","GO:0005654","nucleoplasm",101,"ZHX3",-1.441465967,0.000518,-10.0498756211209
"749","CC","GO:0005654","nucleoplasm",101,"MIOS",-1.025466198,0.000518,-10.0498756211209
"750","CC","GO:0005654","nucleoplasm",101,"COMMD1",-1.05381083,0.000518,-10.0498756211209
"751","CC","GO:0005654","nucleoplasm",101,"NAV2",-2.821198596,0.000518,-10.0498756211209
"752","CC","GO:0005654","nucleoplasm",101,"SMC1A",-1.119516728,0.000518,-10.0498756211209
"753","CC","GO:0005654","nucleoplasm",101,"CCNA2",-2.514501424,0.000518,-10.0498756211209
"754","CC","GO:0005654","nucleoplasm",101,"ARL4A",-1.073056787,0.000518,-10.0498756211209
"755","CC","GO:0005654","nucleoplasm",101,"SAPCD2",-4.003650157,0.000518,-10.0498756211209
"756","CC","GO:0005654","nucleoplasm",101,"PSMA2",-1.33808643,0.000518,-10.0498756211209
"757","CC","GO:0005654","nucleoplasm",101,"BIRC5",-4.82778078,0.000518,-10.0498756211209
"758","CC","GO:0005654","nucleoplasm",101,"MCM5",-1.96770465,0.000518,-10.0498756211209
"759","CC","GO:0005654","nucleoplasm",101,"NAA38",-1.422779801,0.000518,-10.0498756211209
"760","CC","GO:0005654","nucleoplasm",101,"SGK1",-1.289630285,0.000518,-10.0498756211209
"761","CC","GO:0005654","nucleoplasm",101,"CRYAB",-1.075511568,0.000518,-10.0498756211209
"762","CC","GO:0005654","nucleoplasm",101,"PPARD",-1.395993315,0.000518,-10.0498756211209
"763","CC","GO:0005654","nucleoplasm",101,"HDAC5",-1.39987283,0.000518,-10.0498756211209
"764","CC","GO:0005654","nucleoplasm",101,"OAT",-1.22191538,0.000518,-10.0498756211209
"765","CC","GO:0005654","nucleoplasm",101,"ACSS2",-1.212451338,0.000518,-10.0498756211209
"766","CC","GO:0005654","nucleoplasm",101,"ATF6B",-1.246812951,0.000518,-10.0498756211209
"767","CC","GO:0005654","nucleoplasm",101,"AURKA",-2.157863191,0.000518,-10.0498756211209
"768","CC","GO:0005654","nucleoplasm",101,"PSMB6",-1.149097968,0.000518,-10.0498756211209
"769","CC","GO:0005654","nucleoplasm",101,"NT5E",-1.549835425,0.000518,-10.0498756211209
"770","CC","GO:0005654","nucleoplasm",101,"MIEN1",-1.055515865,0.000518,-10.0498756211209
"771","CC","GO:0005654","nucleoplasm",101,"POLR2F",-1.359421471,0.000518,-10.0498756211209
"772","CC","GO:0005654","nucleoplasm",101,"GBP2",-1.961905339,0.000518,-10.0498756211209
"773","CC","GO:0005654","nucleoplasm",101,"BUB1",-2.28040653,0.000518,-10.0498756211209
"774","CC","GO:0005654","nucleoplasm",101,"POLR2K",-1.016799002,0.000518,-10.0498756211209
"775","CC","GO:0005654","nucleoplasm",101,"ATP5PB",-1.697656649,0.000518,-10.0498756211209
"776","CC","GO:0005654","nucleoplasm",101,"WDR18",-1.002897795,0.000518,-10.0498756211209
"777","CC","GO:0005654","nucleoplasm",101,"SSRP1",-1.192686714,0.000518,-10.0498756211209
"778","CC","GO:0005654","nucleoplasm",101,"GRHL1",-1.733399076,0.000518,-10.0498756211209
"779","CC","GO:0005654","nucleoplasm",101,"CENPF",-2.275729701,0.000518,-10.0498756211209
"780","CC","GO:0005654","nucleoplasm",101,"WEE1",-1.286557803,0.000518,-10.0498756211209
"781","CC","GO:0005654","nucleoplasm",101,"PSMC5",-1.209862249,0.000518,-10.0498756211209
"782","CC","GO:0005654","nucleoplasm",101,"CYP24A1",-2.11789452,0.000518,-10.0498756211209
"783","CC","GO:0005654","nucleoplasm",101,"NLRP10",-1.513244708,0.000518,-10.0498756211209
"784","CC","GO:0005654","nucleoplasm",101,"PRC1",-1.59537456,0.000518,-10.0498756211209
"785","CC","GO:0016020","membrane",93,"SLC44A5",-1.858769027,0.000491,-9.64365076099295
"786","CC","GO:0016020","membrane",93,"PIGS",-1.356733142,0.000491,-9.64365076099295
"787","CC","GO:0016020","membrane",93,"SLC35B2",-1.498663292,0.000491,-9.64365076099295
"788","CC","GO:0016020","membrane",93,"SLC44A3",-2.149740043,0.000491,-9.64365076099295
"789","CC","GO:0016020","membrane",93,"NRP2",-2.21298347,0.000491,-9.64365076099295
"790","CC","GO:0016020","membrane",93,"ABCD3",-1.132374803,0.000491,-9.64365076099295
"791","CC","GO:0016020","membrane",93,"MCM7",-1.091952331,0.000491,-9.64365076099295
"792","CC","GO:0016020","membrane",93,"SLC44A2",-1.389592046,0.000491,-9.64365076099295
"793","CC","GO:0016020","membrane",93,"CD81",-1.046762265,0.000491,-9.64365076099295
"794","CC","GO:0016020","membrane",93,"NCF2",-2.555593866,0.000491,-9.64365076099295
"795","CC","GO:0016020","membrane",93,"COX4I1",-1.116529179,0.000491,-9.64365076099295
"796","CC","GO:0016020","membrane",93,"NCAPG2",-1.982152002,0.000491,-9.64365076099295
"797","CC","GO:0016020","membrane",93,"KIF11",-2.72901755,0.000491,-9.64365076099295
"798","CC","GO:0016020","membrane",93,"ABCA12",-1.40790804,0.000491,-9.64365076099295
"799","CC","GO:0016020","membrane",93,"NAT14",-1.802976909,0.000491,-9.64365076099295
"800","CC","GO:0016020","membrane",93,"SPPL3",-1.407346071,0.000491,-9.64365076099295
"801","CC","GO:0016020","membrane",93,"AQP3",-1.796641483,0.000491,-9.64365076099295
"802","CC","GO:0016020","membrane",93,"NKPD1",-1.790433399,0.000491,-9.64365076099295
"803","CC","GO:0016020","membrane",93,"IPO4",-1.134928104,0.000491,-9.64365076099295
"804","CC","GO:0016020","membrane",93,"OASL",-1.756696805,0.000491,-9.64365076099295
"805","CC","GO:0016020","membrane",93,"AADACL2",-4.62814961,0.000491,-9.64365076099295
"806","CC","GO:0016020","membrane",93,"TMEM101",-1.140017316,0.000491,-9.64365076099295
"807","CC","GO:0016020","membrane",93,"GLIPR1",-2.445720505,0.000491,-9.64365076099295
"808","CC","GO:0016020","membrane",93,"LAMP1",-1.142189529,0.000491,-9.64365076099295
"809","CC","GO:0016020","membrane",93,"STMN1",-1.190750809,0.000491,-9.64365076099295
"810","CC","GO:0016020","membrane",93,"B2M",-2.436091153,0.000491,-9.64365076099295
"811","CC","GO:0016020","membrane",93,"RPS10",-1.567035363,0.000491,-9.64365076099295
"812","CC","GO:0016020","membrane",93,"CEP55",-5.160597801,0.000491,-9.64365076099295
"813","CC","GO:0016020","membrane",93,"SLC15A1",-2.162547782,0.000491,-9.64365076099295
"814","CC","GO:0016020","membrane",93,"ATP6AP1",-1.045449619,0.000491,-9.64365076099295
"815","CC","GO:0016020","membrane",93,"HLA-A",-1.295197926,0.000491,-9.64365076099295
"816","CC","GO:0016020","membrane",93,"KRT9",-2.829013809,0.000491,-9.64365076099295
"817","CC","GO:0016020","membrane",93,"HLA-E",-1.132489067,0.000491,-9.64365076099295
"818","CC","GO:0016020","membrane",93,"SCAMP2",-1.113366368,0.000491,-9.64365076099295
"819","CC","GO:0016020","membrane",93,"ADGRF2",-4.420363453,0.000491,-9.64365076099295
"820","CC","GO:0016020","membrane",93,"TOM1L2",-1.524092373,0.000491,-9.64365076099295
"821","CC","GO:0016020","membrane",93,"BACE2",-1.907734361,0.000491,-9.64365076099295
"822","CC","GO:0016020","membrane",93,"MYL6",-1.062868944,0.000491,-9.64365076099295
"823","CC","GO:0016020","membrane",93,"DAAM1",-1.467516745,0.000491,-9.64365076099295
"824","CC","GO:0016020","membrane",93,"LTB4R2",-1.63746286,0.000491,-9.64365076099295
"825","CC","GO:0016020","membrane",93,"NCL",-1.298388981,0.000491,-9.64365076099295
"826","CC","GO:0016020","membrane",93,"GEMIN4",-1.045195773,0.000491,-9.64365076099295
"827","CC","GO:0016020","membrane",93,"PSME2",-1.422399127,0.000491,-9.64365076099295
"828","CC","GO:0016020","membrane",93,"MCM5",-1.96770465,0.000491,-9.64365076099295
"829","CC","GO:0016020","membrane",93,"KIF2C",-1.573249981,0.000491,-9.64365076099295
"830","CC","GO:0016020","membrane",93,"PABPC1",-1.395569488,0.000491,-9.64365076099295
"831","CC","GO:0016020","membrane",93,"ERGIC3",-1.023515305,0.000491,-9.64365076099295
"832","CC","GO:0016020","membrane",93,"NBAS",-1.196777922,0.000491,-9.64365076099295
"833","CC","GO:0016020","membrane",93,"SMIM5",-2.587725032,0.000491,-9.64365076099295
"834","CC","GO:0016020","membrane",93,"PSMD13",-1.110225223,0.000491,-9.64365076099295
"835","CC","GO:0016020","membrane",93,"NCAPG",-3.081687148,0.000491,-9.64365076099295
"836","CC","GO:0016020","membrane",93,"HMMR",-2.168856182,0.000491,-9.64365076099295
"837","CC","GO:0016020","membrane",93,"MTMR4",-1.106603349,0.000491,-9.64365076099295
"838","CC","GO:0016020","membrane",93,"ADIPOR1",-1.058440721,0.000491,-9.64365076099295
"839","CC","GO:0016020","membrane",93,"RPS4Y1",-1.425424457,0.000491,-9.64365076099295
"840","CC","GO:0016020","membrane",93,"ADD3",-1.05761241,0.000491,-9.64365076099295
"841","CC","GO:0016020","membrane",93,"TM9SF4",-1.355452534,0.000491,-9.64365076099295
"842","CC","GO:0016020","membrane",93,"HSP90B1",-1.080957784,0.000491,-9.64365076099295
"843","CC","GO:0016020","membrane",93,"DPP4",-2.491068494,0.000491,-9.64365076099295
"844","CC","GO:0016020","membrane",93,"LMAN1",-1.068518332,0.000491,-9.64365076099295
"845","CC","GO:0016020","membrane",93,"CCNB2",-1.603112433,0.000491,-9.64365076099295
"846","CC","GO:0016020","membrane",93,"NT5E",-1.549835425,0.000491,-9.64365076099295
"847","CC","GO:0016020","membrane",93,"CCNB1",-2.684593035,0.000491,-9.64365076099295
"848","CC","GO:0016020","membrane",93,"VPS51",-1.037365547,0.000491,-9.64365076099295
"849","CC","GO:0016020","membrane",93,"TMEM205",-1.223765294,0.000491,-9.64365076099295
"850","CC","GO:0016020","membrane",93,"VPS52",-1.240656472,0.000491,-9.64365076099295
"851","CC","GO:0016020","membrane",93,"EIF4EBP3",-1.113263999,0.000491,-9.64365076099295
"852","CC","GO:0016020","membrane",93,"EMC7",-1.368703448,0.000491,-9.64365076099295
"853","CC","GO:0016020","membrane",93,"FILIP1L",-2.589443978,0.000491,-9.64365076099295
"854","CC","GO:0016020","membrane",93,"RPL18",-1.850670338,0.000491,-9.64365076099295
"855","CC","GO:0016020","membrane",93,"BUB1",-2.28040653,0.000491,-9.64365076099295
"856","CC","GO:0016020","membrane",93,"MPDU1",-1.336243497,0.000491,-9.64365076099295
"857","CC","GO:0016020","membrane",93,"FANCI",-1.54434662,0.000491,-9.64365076099295
"858","CC","GO:0016020","membrane",93,"FIS1",-1.331866359,0.000491,-9.64365076099295
"859","CC","GO:0016020","membrane",93,"ATP5PB",-1.697656649,0.000491,-9.64365076099295
"860","CC","GO:0016020","membrane",93,"PRAF2",-1.067179941,0.000491,-9.64365076099295
"861","CC","GO:0016020","membrane",93,"NAP1L1",-1.12538441,0.000491,-9.64365076099295
"862","CC","GO:0016020","membrane",93,"EEF2",-1.450918315,0.000491,-9.64365076099295
"863","CC","GO:0016020","membrane",93,"ASPRV1",-1.340804971,0.000491,-9.64365076099295
"864","CC","GO:0016020","membrane",93,"SORL1",-1.518726004,0.000491,-9.64365076099295
"865","CC","GO:0016020","membrane",93,"NDC80",-2.0257484,0.000491,-9.64365076099295
"866","CC","GO:0016020","membrane",93,"KITLG",-1.676600062,0.000491,-9.64365076099295
"867","CC","GO:0016020","membrane",93,"PSMC5",-1.209862249,0.000491,-9.64365076099295
"868","CC","GO:0016020","membrane",93,"TMEM237",-1.534225469,0.000491,-9.64365076099295
"869","CC","GO:0016020","membrane",93,"KIF4A",-2.267898968,0.000491,-9.64365076099295
"870","CC","GO:0016020","membrane",93,"CHMP2A",-1.145093747,0.000491,-9.64365076099295
"871","CC","GO:0016020","membrane",93,"NUCB1",-2.171160267,0.000491,-9.64365076099295
"872","CC","GO:0016020","membrane",93,"EIF3H",-1.840220589,0.000491,-9.64365076099295
"873","CC","GO:0016020","membrane",93,"GPR107",-1.086831661,0.000491,-9.64365076099295
"874","CC","GO:0016020","membrane",93,"HPSE",-1.202283221,0.000491,-9.64365076099295
"875","CC","GO:0016020","membrane",93,"CD68",-1.452604628,0.000491,-9.64365076099295
"876","CC","GO:0016020","membrane",93,"PFKM",-1.413282314,0.000491,-9.64365076099295
"877","CC","GO:0016020","membrane",93,"GSDME",-1.223861174,0.000491,-9.64365076099295
"878","CC","GO:0005576","extracellular region",57,"NRP2",-2.21298347,0.005631333,-7.54983443527075
"879","CC","GO:0005576","extracellular region",57,"YBX1",-1.211529865,0.005631333,-7.54983443527075
"880","CC","GO:0005576","extracellular region",57,"AADACL2",-4.62814961,0.005631333,-7.54983443527075
"881","CC","GO:0005576","extracellular region",57,"CTSK",-1.027247036,0.005631333,-7.54983443527075
"882","CC","GO:0005576","extracellular region",57,"LIPN",-2.389643382,0.005631333,-7.54983443527075
"883","CC","GO:0005576","extracellular region",57,"COTL1",-1.895838907,0.005631333,-7.54983443527075
"884","CC","GO:0005576","extracellular region",57,"TIMP3",-1.66846169,0.005631333,-7.54983443527075
"885","CC","GO:0005576","extracellular region",57,"CTSH",-2.030209213,0.005631333,-7.54983443527075
"886","CC","GO:0005576","extracellular region",57,"B2M",-2.436091153,0.005631333,-7.54983443527075
"887","CC","GO:0005576","extracellular region",57,"RPTN",-3.354237264,0.005631333,-7.54983443527075
"888","CC","GO:0005576","extracellular region",57,"EPHB3",-1.444204795,0.005631333,-7.54983443527075
"889","CC","GO:0005576","extracellular region",57,"EDN1",-2.600547604,0.005631333,-7.54983443527075
"890","CC","GO:0005576","extracellular region",57,"SERPINB2",-1.643285132,0.005631333,-7.54983443527075
"891","CC","GO:0005576","extracellular region",57,"ARG1",-1.909387625,0.005631333,-7.54983443527075
"892","CC","GO:0005576","extracellular region",57,"RNASET2",-2.750830531,0.005631333,-7.54983443527075
"893","CC","GO:0005576","extracellular region",57,"FST",-2.404934922,0.005631333,-7.54983443527075
"894","CC","GO:0005576","extracellular region",57,"OVCH2",-3.245369189,0.005631333,-7.54983443527075
"895","CC","GO:0005576","extracellular region",57,"PDCD1LG2",-5.420435633,0.005631333,-7.54983443527075
"896","CC","GO:0005576","extracellular region",57,"DKK1",-2.26967081,0.005631333,-7.54983443527075
"897","CC","GO:0005576","extracellular region",57,"TMPRSS11F",-1.716266339,0.005631333,-7.54983443527075
"898","CC","GO:0005576","extracellular region",57,"CES4A",-1.988867003,0.005631333,-7.54983443527075
"899","CC","GO:0005576","extracellular region",57,"IL1A",-1.70651281,0.005631333,-7.54983443527075
"900","CC","GO:0005576","extracellular region",57,"OLFM2",-1.116971634,0.005631333,-7.54983443527075
"901","CC","GO:0005576","extracellular region",57,"CCDC80",-1.896737409,0.005631333,-7.54983443527075
"902","CC","GO:0005576","extracellular region",57,"PSG4",-2.776552753,0.005631333,-7.54983443527075
"903","CC","GO:0005576","extracellular region",57,"PSMA2",-1.33808643,0.005631333,-7.54983443527075
"904","CC","GO:0005576","extracellular region",57,"CFD",-4.624954144,0.005631333,-7.54983443527075
"905","CC","GO:0005576","extracellular region",57,"COL17A1",-1.96877789,0.005631333,-7.54983443527075
"906","CC","GO:0005576","extracellular region",57,"PMEL",-3.405802021,0.005631333,-7.54983443527075
"907","CC","GO:0005576","extracellular region",57,"CEMIP",-2.552323128,0.005631333,-7.54983443527075
"908","CC","GO:0005576","extracellular region",57,"SEMA3C",-1.670859906,0.005631333,-7.54983443527075
"909","CC","GO:0005576","extracellular region",57,"PSMD13",-1.110225223,0.005631333,-7.54983443527075
"910","CC","GO:0005576","extracellular region",57,"TUFT1",-1.486962552,0.005631333,-7.54983443527075
"911","CC","GO:0005576","extracellular region",57,"FBLN1",-2.999521972,0.005631333,-7.54983443527075
"912","CC","GO:0005576","extracellular region",57,"LTBP2",-1.683930865,0.005631333,-7.54983443527075
"913","CC","GO:0005576","extracellular region",57,"THBS2",-3.066126488,0.005631333,-7.54983443527075
"914","CC","GO:0005576","extracellular region",57,"LYPD5",-1.936832006,0.005631333,-7.54983443527075
"915","CC","GO:0005576","extracellular region",57,"THBS1",-2.628866139,0.005631333,-7.54983443527075
"916","CC","GO:0005576","extracellular region",57,"HSP90B1",-1.080957784,0.005631333,-7.54983443527075
"917","CC","GO:0005576","extracellular region",57,"PSORS1C2",-2.347276193,0.005631333,-7.54983443527075
"918","CC","GO:0005576","extracellular region",57,"DPP4",-2.491068494,0.005631333,-7.54983443527075
"919","CC","GO:0005576","extracellular region",57,"COMMD9",-1.905964913,0.005631333,-7.54983443527075
"920","CC","GO:0005576","extracellular region",57,"PDZD2",-1.477018252,0.005631333,-7.54983443527075
"921","CC","GO:0005576","extracellular region",57,"LY6G6C",-2.834374544,0.005631333,-7.54983443527075
"922","CC","GO:0005576","extracellular region",57,"CLCA4",-3.643051457,0.005631333,-7.54983443527075
"923","CC","GO:0005576","extracellular region",57,"BCHE",-1.165708466,0.005631333,-7.54983443527075
"924","CC","GO:0005576","extracellular region",57,"CDSN",-1.461986019,0.005631333,-7.54983443527075
"925","CC","GO:0005576","extracellular region",57,"KLK13",-2.6597064,0.005631333,-7.54983443527075
"926","CC","GO:0005576","extracellular region",57,"ISG15",-2.361451804,0.005631333,-7.54983443527075
"927","CC","GO:0005576","extracellular region",57,"EEF2",-1.450918315,0.005631333,-7.54983443527075
"928","CC","GO:0005576","extracellular region",57,"IL1F10",-2.238672501,0.005631333,-7.54983443527075
"929","CC","GO:0005576","extracellular region",57,"KITLG",-1.676600062,0.005631333,-7.54983443527075
"930","CC","GO:0005576","extracellular region",57,"TCN1",-3.180277473,0.005631333,-7.54983443527075
"931","CC","GO:0005576","extracellular region",57,"RAET1L",-1.123282974,0.005631333,-7.54983443527075
"932","CC","GO:0005576","extracellular region",57,"NUCB1",-2.171160267,0.005631333,-7.54983443527075
"933","CC","GO:0005576","extracellular region",57,"CALM3",-1.072241542,0.005631333,-7.54983443527075
"934","CC","GO:0005576","extracellular region",57,"HPSE",-1.202283221,0.005631333,-7.54983443527075
"935","CC","GO:0005739","mitochondrion",39,"COX7B",-1.363199979,0.015983509,-6.2449979983984
"936","CC","GO:0005739","mitochondrion",39,"ABCD3",-1.132374803,0.015983509,-6.2449979983984
"937","CC","GO:0005739","mitochondrion",39,"OAT",-1.22191538,0.015983509,-6.2449979983984
"938","CC","GO:0005739","mitochondrion",39,"NDUFA11",-1.064419922,0.015983509,-6.2449979983984
"939","CC","GO:0005739","mitochondrion",39,"SLC44A2",-1.389592046,0.015983509,-6.2449979983984
"940","CC","GO:0005739","mitochondrion",39,"NDUFB11",-1.77577287,0.015983509,-6.2449979983984
"941","CC","GO:0005739","mitochondrion",39,"MAOA",-2.010954891,0.015983509,-6.2449979983984
"942","CC","GO:0005739","mitochondrion",39,"COX4I1",-1.116529179,0.015983509,-6.2449979983984
"943","CC","GO:0005739","mitochondrion",39,"HJURP",-3.64232181,0.015983509,-6.2449979983984
"944","CC","GO:0005739","mitochondrion",39,"TYMS",-3.302288382,0.015983509,-6.2449979983984
"945","CC","GO:0005739","mitochondrion",39,"COX6A1",-1.399900045,0.015983509,-6.2449979983984
"946","CC","GO:0005739","mitochondrion",39,"MRPL11",-1.381028276,0.015983509,-6.2449979983984
"947","CC","GO:0005739","mitochondrion",39,"PSMB6",-1.149097968,0.015983509,-6.2449979983984
"948","CC","GO:0005739","mitochondrion",39,"CHCHD2",-1.591962218,0.015983509,-6.2449979983984
"949","CC","GO:0005739","mitochondrion",39,"RGS2",-2.817782122,0.015983509,-6.2449979983984
"950","CC","GO:0005739","mitochondrion",39,"MPC1",-1.363504311,0.015983509,-6.2449979983984
"951","CC","GO:0005739","mitochondrion",39,"NTHL1",-2.231204467,0.015983509,-6.2449979983984
"952","CC","GO:0005739","mitochondrion",39,"IDH3B",-1.237215398,0.015983509,-6.2449979983984
"953","CC","GO:0005739","mitochondrion",39,"CKB",-1.620763286,0.015983509,-6.2449979983984
"954","CC","GO:0005739","mitochondrion",39,"DLGAP5",-2.765225513,0.015983509,-6.2449979983984
"955","CC","GO:0005739","mitochondrion",39,"FIS1",-1.331866359,0.015983509,-6.2449979983984
"956","CC","GO:0005739","mitochondrion",39,"MGME1",-1.508793915,0.015983509,-6.2449979983984
"957","CC","GO:0005739","mitochondrion",39,"TFAP2C",-1.18423657,0.015983509,-6.2449979983984
"958","CC","GO:0005739","mitochondrion",39,"ATP5PB",-1.697656649,0.015983509,-6.2449979983984
"959","CC","GO:0005739","mitochondrion",39,"SDHD",-1.073238405,0.015983509,-6.2449979983984
"960","CC","GO:0005739","mitochondrion",39,"REXO2",-1.240819995,0.015983509,-6.2449979983984
"961","CC","GO:0005739","mitochondrion",39,"MRPL21",-1.395459458,0.015983509,-6.2449979983984
"962","CC","GO:0005739","mitochondrion",39,"VASN",-1.609665567,0.015983509,-6.2449979983984
"963","CC","GO:0005739","mitochondrion",39,"HADHB",-1.751065051,0.015983509,-6.2449979983984
"964","CC","GO:0005739","mitochondrion",39,"NUDT9",-1.396138395,0.015983509,-6.2449979983984
"965","CC","GO:0005739","mitochondrion",39,"COQ3",-1.406654418,0.015983509,-6.2449979983984
"966","CC","GO:0005739","mitochondrion",39,"MRPS9",-1.026417912,0.015983509,-6.2449979983984
"967","CC","GO:0005739","mitochondrion",39,"CYP24A1",-2.11789452,0.015983509,-6.2449979983984
"968","CC","GO:0005739","mitochondrion",39,"HAT1",-1.007231052,0.015983509,-6.2449979983984
"969","CC","GO:0005739","mitochondrion",39,"NDUFS3",-1.156225535,0.015983509,-6.2449979983984
