baseMean,log2FoldChange,lfcSE,pvalue,padj,diffexpressed,delabel
104.5958629,0.060952078,0.308982087,0.757607764,0.874337657,NO,NA
215.3698252,0.672034852,0.292629788,0.004854366,0.050188769,NO,NA
8.278977624,0.489752176,0.540277078,0.059115923,0.20624437,NO,NA
30.83271662,-0.227506719,0.236712136,0.244518357,0.468394707,NO,NA
8.510229545,0.049233351,0.339158686,0.806821241,0.903700598,NO,NA
25.88013654,0.004874548,0.384732788,0.979599426,0.991502306,NO,NA
70.39617248,0.002022869,0.388843007,0.998919938,0.999233657,NO,NA
216.9113708,-0.040759222,0.188742803,0.817797663,0.90931198,NO,NA
19.15707399,0.173993689,0.451577405,0.081693198,0.250206943,NO,NA
14.50267803,-0.388869152,0.409315566,0.124374723,0.314861135,NO,NA
7.612597117,1.353383251,0.819795192,0.004656558,0.049052221,UP,NA
34.22338528,0.82667928,0.643132623,0.009752837,0.075116374,NO,NA
39.60870947,0.318461536,0.399666777,0.187744082,0.401852226,NO,NA
84.57527009,-1.029869525,0.27538201,2.85E-05,0.001530258,DOWN,NA
1.891767258,-0.166677797,0.418495859,0.32926711,NA,NO,NA
23.61027313,0.137984615,0.237978046,0.484592253,0.689683044,NO,NA
4.776107902,-0.020921345,0.358180239,0.913304257,0.957296872,NO,NA
29.20878557,0.37957095,0.467897256,0.127269442,0.318734156,NO,NA
20.56268411,-0.416415778,0.263482369,0.051394443,0.191110755,NO,NA
11.31941571,0.081303153,0.429075386,0.049540199,0.187738836,NO,NA
23.37455524,0.116171316,0.435174398,0.088231222,0.26100692,NO,NA
25.72904054,-0.097596162,0.405652376,0.448619305,0.661671735,NO,NA
28.82194302,0.373199937,0.364402888,0.130606129,0.32331383,NO,NA
144.7852453,0.676676577,0.240567443,0.001115128,0.019734295,UP,NA
41.38177361,-0.092454681,0.236149459,0.626438687,0.792937214,NO,NA
57.60218558,0.17766184,0.190058175,0.296066152,0.520703757,NO,NA
142.2666572,2.085454117,1.058420068,4.72E-05,0.002195051,UP,NA
16.84200794,0.01757158,0.327611804,0.933877586,0.967003252,NO,NA
12.35352066,0.029520093,0.407599601,0.731780246,0.858926179,NO,NA
89.64199366,-0.087788378,0.422944358,0.146206408,0.345678785,NO,NA
1.81231611,-0.15156358,0.423190715,0.31844144,NA,NO,NA
15.41674806,0.833342859,0.970669699,0.023434907,0.121234857,NO,NA
22.03959925,0.002175078,0.41742029,0.990755282,0.996326686,NO,NA
7.24903942,0.320735586,0.516664036,0.115197173,0.301249475,NO,NA
10.49854246,-1.775194379,0.445540747,5.25E-06,0.000466441,DOWN,NA
6.510945512,-0.055110551,0.372136252,0.745933042,0.867910349,NO,NA
126.510057,-0.168954603,0.370013052,0.373867172,0.596490775,NO,NA
19.27974951,0.075653489,0.34551073,0.694288108,0.836317571,NO,NA
3.639991348,0.018786979,0.393084714,0.896887215,0.949879026,NO,NA
28.87302836,-0.095735446,0.281127692,0.652488605,0.810297785,NO,NA
2.914438628,0.055718898,0.424448639,0.097937317,NA,NO,NA
38.396931,0.152171015,0.268223172,0.470115863,0.679960741,NO,NA
3.584178438,0.239156367,0.485230343,0.118926708,0.306517841,NO,NA
16.04873547,0.438464856,0.312591201,0.064336138,0.216890356,NO,NA
38.61696902,-0.028757756,0.270161254,0.886722778,0.945334501,NO,NA
15.31569747,0.146851604,0.393550809,0.433064612,0.647863074,NO,NA
14.01354383,-0.045866753,0.398333206,0.685646486,0.831701651,NO,NA
39.24743881,0.119718612,0.376662605,0.524966538,0.721015794,NO,NA
60.7406573,0.475040098,0.255718023,0.026062214,0.129812293,NO,NA
6.489399678,0.056502603,0.425098235,0.053591285,0.19539519,NO,NA
0.524376851,0.042035056,0.420608084,0.52833115,NA,NO,NA
6.166551797,-0.308143695,0.42159555,0.181882258,0.393686886,NO,NA
37.78489173,0.26006108,0.306763738,0.252187036,0.476171082,NO,NA
36.69443872,-0.053385014,0.302313431,0.792573934,0.894378186,NO,NA
23.27741395,-0.027606769,0.236777225,0.890633318,0.946967686,NO,NA
66.98405422,-0.584271289,0.324344453,0.019491556,0.109497665,NO,NA
2.304215751,-0.264541022,0.483888666,0.146834429,NA,NO,NA
313.1389966,-0.398256388,0.437385283,0.111000889,0.295139298,NO,NA
12.17710142,0.467488797,0.393441473,0.074603775,0.236353724,NO,NA
3.805889173,-0.039878052,0.35543385,0.831747241,0.916470672,NO,NA
8.134949452,-0.069249529,0.345559278,0.718931038,0.851406395,NO,NA
195.2028846,-0.049020936,0.304973188,0.801813358,0.900586268,NO,NA
24.68258457,0.329669618,0.240740779,0.098954176,0.27848871,NO,NA
20.65689135,0.328275819,0.364432458,0.176401596,0.38546033,NO,NA
15.81883255,-0.18267449,0.363736397,0.368270312,0.592184819,NO,NA
23.53440613,0.010831883,0.227517421,0.9602655,0.981128573,NO,NA
3.507853261,-0.041120292,0.359292667,0.827048197,0.914531376,NO,NA
17.79246949,-0.064991148,0.401742835,0.563170431,0.750855632,NO,NA
22.71847981,0.426560461,0.478770499,0.104027812,0.285077492,NO,NA
36.54780156,-0.464424938,0.298613409,0.046714897,0.181411773,NO,NA
58.92947735,0.414497406,0.265857819,0.052951817,0.19446893,NO,NA
9.969603827,0.160105205,0.44351812,0.102911515,0.283700841,NO,NA
27.91902416,0.447334147,0.431190152,0.093847065,0.270814634,NO,NA
36.84571027,0.148424252,0.258024131,0.456893449,0.669019069,NO,NA
54.9851413,0.329172736,0.256165874,0.11686399,0.303813499,NO,NA
25.04742688,0.021544422,0.292140703,0.927515392,0.963696377,NO,NA
12.39580731,-0.239861905,0.336713071,0.296313652,0.52092888,NO,NA
1.568796371,-0.00718674,0.399499473,0.953830408,NA,NO,NA
52.54417354,0.194275516,0.192557193,0.251473593,0.475322982,NO,NA
5443.552089,-0.247015682,0.384268916,0.23964224,0.463166268,NO,NA
9.099191702,0.056450931,0.372938967,0.732845955,0.859180582,NO,NA
55.79872809,-0.034195534,0.306858825,0.863148802,0.933994708,NO,NA
23.14429943,-1.447497011,0.432256608,6.18E-05,0.0026748,DOWN,NA
105.406093,0.244486041,0.26127033,0.245570344,0.469733649,NO,NA
16.23871462,-0.247609856,0.296684555,0.256963185,0.481889739,NO,NA
45.770696,-0.133456492,0.361101707,0.482368855,0.68788311,NO,NA
116.626352,0.147565328,0.322950888,0.475618928,0.683156985,NO,NA
4.836171949,-0.109625906,0.353128176,0.590176215,0.768577006,NO,NA
1.948713388,-0.031792979,0.380916692,0.843483249,NA,NO,NA
20.90226936,-0.241042118,0.320189515,0.279366403,0.504355856,NO,NA
29.30507705,-0.406319755,0.422666813,0.09652455,0.275568819,NO,NA
29.54885043,0.115784432,0.431836484,0.135182267,0.3303894,NO,NA
31.20404752,-0.037522963,0.275220076,0.85597923,0.93047366,NO,NA
43.54637196,0.002983101,0.283981583,0.997775646,0.99902306,NO,NA
37.10283545,0.245093697,0.3814027,0.281515922,0.506209987,NO,NA
0.832602076,0.053392389,0.409050996,0.62909823,NA,NO,NA
0.521941027,0.022208707,0.417027127,0.931209662,NA,NO,NA
16.48194835,-0.055137145,0.273708307,0.7880122,0.892107301,NO,NA
11.72583436,0.054910074,0.425480034,0.013030188,0.088213928,NO,NA
7.889373278,0.190044279,0.358820605,0.378793502,0.601002487,NO,NA
0.493141086,0.027441323,0.417285303,0.855889729,NA,NO,NA
30.29786058,0.72234958,0.251451109,0.000943207,0.017851327,UP,NA
37.13549823,-0.499272203,0.231806388,0.012857234,0.087688085,NO,NA
0.227880937,0.005212637,0.420414627,0.867334448,NA,NO,NA
73.91661986,0.14831436,0.226756576,0.441687559,0.655737302,NO,NA
12.87675285,-0.259258302,0.302908253,0.243791652,0.467493728,NO,NA
13.87747254,-0.176687887,0.297280153,0.412839783,0.631143295,NO,NA
17.17919625,-0.630348674,0.383167467,0.020006602,0.111081236,NO,NA
8.288137565,-0.28888672,0.37107624,0.223765344,0.446098044,NO,NA
3.652267179,-0.014022086,0.408411938,0.867573585,0.935552889,NO,NA
20.76626479,-0.14606658,0.306102029,0.493811201,0.696914248,NO,NA
32.27871328,-0.152947422,0.326050895,0.449221042,0.662260487,NO,NA
31.14913346,0.295711222,0.295584276,0.189834982,0.404539986,NO,NA
22.29813487,-0.310138648,0.281667684,0.157358667,0.359276649,NO,NA
1.21509223,0.015782324,0.392009975,0.909778873,NA,NO,NA
77.80087108,1.057104381,0.330014073,0.000141319,0.00467892,UP,NA
43.32508028,0.482072826,0.38280426,0.064179157,0.216714436,NO,NA
87.42359609,0.040653943,0.423365705,0.001588101,0.024784227,DOWN,NA
11.00583756,0.117792267,0.281632673,0.579285387,0.760893754,NO,NA
3.475535312,0.050944392,0.423762137,0.110289793,0.294367178,NO,NA
223.7973241,-0.173853158,0.365561175,0.370003951,0.593405139,NO,NA
28.61165158,-0.23197907,0.237251793,0.243546998,0.467161579,NO,NA
9.817784003,0.032011069,0.308312189,0.880204795,0.942615048,NO,NA
69.70426218,1.624773365,0.801772039,0.001946214,0.028407244,UP,NA
2.77485759,0.051815285,0.423522442,0.149086671,NA,NO,NA
27.9798695,0.063886119,0.396230937,0.61242437,0.783698242,NO,NA
1.358398712,0.062187299,0.417922305,0.342430845,NA,NO,NA
23.35238169,0.551063371,0.368361033,0.036370627,0.158077455,NO,NA
2.138736472,0.220840472,0.474958038,0.102337821,NA,NO,NA
21.47583426,1.237375922,0.523294752,0.001022556,0.018667993,UP,NA
7.896809486,-0.11178904,0.337586494,0.584978642,0.765007855,NO,NA
10.19589357,-0.4020855,0.35291076,0.102732836,0.283515539,NO,NA
45.30660011,0.11059251,0.290176149,0.572202921,0.756076271,NO,NA
25.83764051,0.052983211,0.22097961,0.788226598,0.892210232,NO,NA
6.296953226,0.089216716,0.34654014,0.653686075,0.811190618,NO,NA
112.3020361,-0.143791941,0.277992465,0.511229205,0.711488298,NO,NA
0.808210583,0.06176857,0.422177222,0.325760356,NA,NO,NA
7.423470891,0.032502877,0.310939224,0.874399737,0.939625019,NO,NA
17.75356456,-0.88950082,0.695834534,0.013795497,0.09074228,NO,NA
53.27899888,-0.242086396,0.188427295,0.154036712,0.355936392,NO,NA
0.951211063,0.118596929,0.425307651,0.313415637,NA,NO,NA
53.31808061,0.141293885,0.304597374,0.522161639,0.719430038,NO,NA
6.164594187,0.115969782,0.34329558,0.577350115,0.759452035,NO,NA
8.453208532,-0.07675775,0.363464557,0.685302548,0.831544509,NO,NA
20.61082702,0.489952312,0.43203734,0.073214565,0.23380665,NO,NA
0.53549254,0.038689048,0.417082646,0.656380639,NA,NO,NA
8.233944868,-0.120320867,0.302563814,0.578367438,0.760266294,NO,NA
15.77963788,0.312167087,0.528392905,0.035320467,0.154754816,NO,NA
2.804644906,-0.102952325,0.385550566,0.545889322,NA,NO,NA
13.77891227,0.197748148,0.389830899,0.352426094,0.57713855,NO,NA
108.3846146,-0.163621308,0.364393694,0.38350659,0.605103775,NO,NA
94.22128101,-0.93138669,0.461372727,0.004274833,0.046472373,DOWN,NA
164.5796073,-0.294749869,0.483305405,0.110879854,0.295032906,NO,NA
1.140012986,0.206365751,0.468850697,0.137864452,NA,NO,NA
0.53549254,0.038689048,0.417082646,0.656380639,NA,NO,NA
1.478587156,-0.371839519,0.64947537,0.021764073,NA,NO,NA
13.89502502,-0.09294329,0.306935843,0.665206434,0.81870598,NO,NA
8.381020721,0.145902701,0.400800883,0.366797941,0.590581583,NO,NA
0.424778277,0.015457162,0.42016345,0.921800813,NA,NO,NA
7.504072783,-0.42324891,0.400669506,0.099210387,0.278656567,NO,NA
0.489455875,0.008250957,0.41693803,0.995015538,NA,NO,NA
48.65037231,0.037348269,0.422880254,0.008487392,0.069373819,NO,NA
31.70059071,-0.030489608,0.351275623,0.857526439,0.9310191,NO,NA
206.1629093,0.010910366,0.097131591,0.91979035,0.959481391,NO,NA
19.46145358,1.108492023,0.485128333,0.000913627,0.017417511,UP,NA
1.249572605,-0.016991136,0.396553375,0.893824461,NA,NO,NA
1316.874132,0.347618894,0.149422207,0.011283209,0.081376688,NO,NA
186.1997786,0.480622364,0.47282602,0.043573433,0.174640931,NO,NA
9.635001255,-0.350552052,0.375873178,0.145965057,0.345320372,NO,NA
40.8232873,0.956476537,0.328190214,0.000500974,0.011315603,UP,NA
0.263775862,-0.002619935,0.420461471,0.814831257,NA,NO,NA
0.44127277,0.000978225,0.418829402,0.931121398,NA,NO,NA
32.67927167,1.12304085,0.567762961,0.004186036,0.045927001,UP,NA
16.87297119,0.147401964,0.262940724,0.478522502,0.68518795,NO,NA
10.90945385,0.088957858,0.393263798,0.533364556,0.727052498,NO,NA
43.53312571,-0.348392701,0.191253002,0.042015509,0.171017377,NO,NA
116.3504069,0.330559782,0.391613966,0.169910127,0.376958003,NO,NA
21.05792791,0.341640853,0.505323897,0.116002827,0.302388871,NO,NA
24.31130087,0.027289151,0.400912223,0.809395099,0.904847648,NO,NA
62.49852489,0.280833226,0.169966717,0.069811285,0.227225482,NO,NA
1.129815931,0.087461883,0.429012786,0.132252736,NA,NO,NA
15.2395464,0.242272085,0.321087243,0.28902653,0.513445612,NO,NA
10.35386905,-0.028137868,0.302799523,0.895526955,0.949392146,NO,NA
4.958890352,0.048566779,0.418604879,0.355333631,0.579216406,NO,NA
0.665963121,0.02870937,0.414502269,0.769822484,NA,NO,NA
11.06238568,0.065945056,0.318814393,0.760926681,0.87640215,NO,NA
12.49782811,0.052429837,0.327175859,0.793963138,0.894898615,NO,NA
34.1067171,0.140354633,0.377996729,0.427446624,0.643729497,NO,NA
4.190617355,0.050236751,0.423860484,0.09407717,0.271119707,NO,NA
91.42722355,-0.730757912,0.181345396,1.50E-05,0.000924254,DOWN,NA
33.5426719,-0.336672082,0.344594913,0.139575924,0.336247664,NO,NA
16.97034564,0.018707266,0.248058037,0.919014408,0.959135492,NO,NA
20.47258554,0.100320658,0.427499998,0.194700944,0.41061172,NO,NA
41.29155049,0.053102902,0.364709907,0.777845192,0.885979861,NO,NA
85.8844057,0.123541178,0.401806447,0.427812949,0.643984547,NO,NA
2.242303881,-0.225076024,0.434329254,0.240342729,NA,NO,NA
56.2767676,0.069720565,0.360946162,0.684374462,0.830912258,NO,NA
23.14117269,0.187271681,0.391076617,0.361419141,0.585052547,NO,NA
5.200473071,-0.491960484,0.483697382,0.073861268,0.235083393,NO,NA
56.66170108,-0.440063781,0.190895202,0.010058847,0.076260638,NO,NA
27.49360049,0.230484759,0.404487497,0.282495885,0.507135373,NO,NA
21.66362175,-0.003926248,0.239632242,0.988396284,0.99539863,NO,NA
8.910652355,-0.055432692,0.313494372,0.796178305,0.896388922,NO,NA
51.28751336,-0.487188571,0.194286677,0.005256039,0.052693271,NO,NA
9.997666227,-0.386008388,0.354893433,0.115623677,0.301862826,NO,NA
15.09272037,0.213118004,0.460024871,0.097635528,0.276605649,NO,NA
11.5171339,-0.114249846,0.367032585,0.541618299,0.733846184,NO,NA
3.187999296,-0.20481286,0.401959589,0.314839462,NA,NO,NA
2.391203415,0.349154226,0.533186059,0.101602074,NA,NO,NA
25.04203023,0.139626282,0.376272485,0.436497913,0.650775779,NO,NA
137.7459923,-0.349288401,0.330383185,0.129427627,0.321675125,NO,NA
23.16854743,0.144719735,0.439803551,0.147093447,0.346548027,NO,NA
0.886142431,0.025609849,0.418126149,0.836200084,NA,NO,NA
12.36497357,-0.155223859,0.413958182,0.309505002,0.534789031,NO,NA
13.86602253,0.061349116,0.416218464,0.393656394,0.614182556,NO,NA
104.0242637,0.296411201,0.489249263,0.077605313,0.242114874,NO,NA
0.270109171,0.010018561,0.420378823,0.969451924,NA,NO,NA
18.5142072,-0.33436354,0.384889669,0.158296162,0.360598713,NO,NA
4.311505697,-0.226718034,0.388846478,0.301316024,0.526207938,NO,NA
88.87346038,0.317394967,0.299748447,0.139625493,0.336247664,NO,NA
104.557005,2.032950044,0.549743609,4.75E-06,0.000437185,UP,NA
0.655637284,0.031726752,0.415712109,0.7505708,NA,NO,NA
8.308588993,0.259163475,0.474741396,0.089241671,0.263127108,NO,NA
113.2176018,0.213913272,0.388429961,0.282912909,0.507396466,NO,NA
2.534133962,-0.477537623,0.639228442,0.065372726,NA,NO,NA
24.4018819,-0.261262134,0.367219883,0.229407228,0.451971637,NO,NA
15.36095595,-0.826405295,0.380699519,0.004749981,0.049498213,DOWN,NA
40.61579476,0.550345152,0.415781754,0.0467469,0.181411773,NO,NA
48.54014235,0.078179138,0.425009739,0.180003093,0.391254219,NO,NA
30.31792075,-0.150249712,0.355130657,0.433208282,0.64792977,NO,NA
101.0679777,-0.889244582,0.436318116,0.004442934,0.047471149,DOWN,NA
14.41230419,-0.299748138,0.3207815,0.187775282,0.401853238,NO,NA
4.050196166,0.051365662,0.417679245,0.408422925,0.627361407,NO,NA
0.492200849,0.043372686,0.418963482,0.597804313,NA,NO,NA
2.290712042,-0.076009318,0.404191576,0.578397615,NA,NO,NA
0.171551294,-0.008270544,0.420617102,0.973582934,NA,NO,NA
13.71664028,0.031859545,0.318729324,0.875023289,0.939719135,NO,NA
0.71580046,0.044132578,0.419991375,0.469266988,NA,NO,NA
44.14821243,1.029382584,0.495548941,0.001158072,0.020245001,UP,NA
34.35387293,0.776185959,0.255420775,0.000445916,0.010583839,UP,NA
115.1256969,0.211702006,0.372361803,0.335661122,0.560814962,NO,NA
72.94814867,0.026256722,0.412883486,0.696222043,0.837798296,NO,NA
3.603150313,-0.12499013,0.390221356,0.473729571,0.681998618,NO,NA
1.86907918,-0.103269918,0.395752987,0.533013153,NA,NO,NA
16.93749268,-0.050238269,0.373696536,0.740184933,0.864220923,NO,NA
67.70025684,0.14945059,0.458775939,0.000283048,0.007663983,UP,NA
20.74034678,-1.12475005,0.396714187,0.000468126,0.011011054,DOWN,NA
27.61268459,-0.464140636,0.33102582,0.059675577,0.207340066,NO,NA
2.998027806,0.078216438,0.374000706,0.656383867,NA,NO,NA
13.57222547,0.146124212,0.272074394,0.486701723,0.691180924,NO,NA
366.049983,0.242101658,0.417905657,0.197759801,0.413887772,NO,NA
22.3281016,-0.1321399,0.334821712,0.514780819,0.713780503,NO,NA
30.88845411,0.348002355,0.262197143,0.103463073,0.284223638,NO,NA
22.84534646,-0.3880322,0.269482808,0.074360212,0.23598225,NO,NA
949.8847631,0.148342578,0.439514879,0.121726655,0.310575796,NO,NA
45.85484339,0.940025297,0.350510422,0.000554916,0.012217501,UP,NA
3.45681363,0.148646679,0.428338863,0.28741985,0.51231795,NO,NA
7.68774206,-0.176896752,0.419329172,0.292844807,0.517615944,NO,NA
1.643164745,0.046934466,0.421542013,0.275533115,NA,NO,NA
50.87568068,-0.122296103,0.404446049,0.395102151,0.615502791,NO,NA
39.03645578,-0.247309271,0.223870309,0.201112516,0.418376718,NO,NA
19.02823249,0.097761548,0.436412499,0.001472909,0.023527603,DOWN,NA
14.7547372,0.123137024,0.307617064,0.575332571,0.758487839,NO,NA
94.20118846,-0.055673339,0.290888793,0.78156687,0.888401659,NO,NA
14.37119458,0.03022663,0.286687384,0.88776469,0.945608945,NO,NA
9.814897652,-0.006237199,0.306016922,0.980379199,0.991894332,NO,NA
0.626682425,0.040866518,0.418150382,0.618136667,NA,NO,NA
69.07314392,-0.579694759,0.185593118,0.00066779,0.013906618,DOWN,NA
136.1386262,0.077369295,0.288356672,0.71540561,0.849085631,NO,NA
130.8979162,0.043781819,0.396978742,0.724909175,0.854317581,NO,NA
5.665549635,-0.343925597,0.41454836,0.158954993,0.361344237,NO,NA
9.81431404,0.111812722,0.433840762,0.090423348,0.265024731,NO,NA
33.38763185,0.32659899,0.510996901,0.109235455,0.293102437,NO,NA
40.22529023,-0.048814629,0.392937436,0.690125827,0.834069455,NO,NA
9.409082508,-0.526438936,0.390411861,0.047410855,0.183010379,NO,NA
2.07807502,0.216384485,0.455171842,0.177193116,NA,NO,NA
5.524185173,0.00290755,0.410884117,0.949585187,0.975543996,NO,NA
34.883353,-0.159904883,0.20424966,0.375908899,0.598036265,NO,NA
9.839427237,-0.054401614,0.415716771,0.414252782,0.632422889,NO,NA
14.93150632,-0.329891989,0.351191629,0.156340147,0.358578822,NO,NA
21.26711794,0.145653361,0.404518618,0.341159793,0.566419674,NO,NA
43.67381254,0.141299389,0.452091097,0.006715361,0.061158421,NO,NA
52.76890228,0.325179988,0.46541825,0.093209857,0.26998216,NO,NA
27.03631752,0.377514809,0.237786705,0.060214966,0.208441326,NO,NA
35.64403729,2.419022578,1.334320246,0.001055808,0.018966836,UP,NA
27.06409721,0.108232019,0.431460946,0.118293485,0.30531719,NO,NA
79.90061498,0.085405055,0.387774059,0.589969084,0.768577006,NO,NA
106.573306,0.003637488,0.200628567,0.962213491,0.98196083,NO,NA
3.068478983,0.06178829,0.423286843,0.163133463,NA,NO,NA
84.826904,-0.007036468,0.266947144,0.974513378,0.988649908,NO,NA
13.14684678,-0.47153078,0.323092392,0.051393079,0.191110755,NO,NA
28.63334231,0.073739424,0.424171761,0.18228129,0.394292068,NO,NA
103.2119248,0.136949016,0.371998544,0.495313334,0.698254585,NO,NA
49.82927177,-0.117851362,0.314537097,0.55963274,0.748427956,NO,NA
20.31618483,0.062543114,0.312234407,0.773224613,0.883412875,NO,NA
39.15583583,0.242728806,0.438514204,0.225610831,0.447496409,NO,NA
57.65942487,0.841262911,0.858511387,0.020220699,0.111649724,NO,NA
17.87687964,0.288613014,0.533694395,0.066923078,0.221799295,NO,NA
1.785804052,0.072440744,0.422433015,0.201804306,NA,NO,NA
106.1290269,0.200518643,0.407629485,0.310938739,0.535906277,NO,NA
29.57504778,-0.471883343,0.426205517,0.063051116,0.213954981,NO,NA
26.13178831,0.106919437,0.439254382,0.00369964,0.042741949,UP,NA
12.61337408,0.046033927,0.424003371,0.020204788,0.111649724,NO,NA
16.07643267,-0.938264375,0.479407458,0.005578192,0.05488414,NO,NA
70.3908046,0.159511695,0.317977097,0.473824584,0.681998618,NO,NA
3.158197743,-0.043198631,0.358285384,0.818211438,NA,NO,NA
3.99372366,0.048532039,0.423308772,0.117806841,0.304662423,NO,NA
7.992943653,0.288290991,0.420793641,0.188859339,0.403171954,NO,NA
54.39187852,0.20060777,0.380638406,0.35767768,0.58122623,NO,NA
30.2320869,0.051157147,0.424883475,0.0050121,0.051209571,NO,NA
13.5961875,-0.32995051,0.465466981,0.137737527,0.333969949,NO,NA
21.85427602,0.048728623,0.42449017,0.010167764,0.076597938,NO,NA
34.46724585,-0.002518601,0.392398897,0.987084484,0.995013163,NO,NA
80.85539692,-0.01673321,0.419918708,0.330234962,0.55511733,NO,NA
32.96213092,0.103623968,0.368118904,0.545112066,0.736550639,NO,NA
30.75577223,0.005324256,0.363607899,0.986635747,0.994982698,NO,NA
